49-In-115(n,&gamma;) ENDF/B-VII.1
1414.52,3.93121
1414.73,5.56768
1415.08,8.95288
1415.44,12.3437
1415.67,13.8347
1415.9,14.3394
1416.12,13.8756
1416.34,12.4999
1416.68,9.36548
1417.05,5.73876
1417.26,4.04598
1417.43,2.96323
1417.58,2.17643
1417.71,1.66392
1417.84,1.26489
1417.97,0.961631
1418.08,0.760856
1418.2,0.599989
1418.32,0.483778
1418.43,0.409632
1418.56,0.347447
1418.7,0.312489
1418.84,0.300135
1418.96,0.308394
1419.08,0.333152
1419.22,0.381162
1419.36,0.459038
1419.52,0.575128
1419.7,0.746926
1419.94,1.03896
1420.49,1.81063
1420.75,2.07331
1421.0,2.15807
1421.22,2.08534
1421.45,1.86829
1421.83,1.33763
1422.17,0.845532
1422.38,0.606277
1422.54,0.449382
1422.7,0.332956
1422.84,0.25458
1422.98,0.194962
1423.11,0.153067
1423.23,0.123177
1423.35,0.101061
1423.48,0.0848754
1423.63,0.0707109
1423.79,0.0612139
1424.01,0.0528274
1424.24,0.0475327
1424.58,0.043192
1425.08,0.0402842
1425.42,0.0397771
1425.9,0.0406884
1426.37,0.043749
1426.84,0.0499105
1427.14,0.0569547
1427.37,0.0653904
1427.56,0.0762498
1427.71,0.0891812
1427.86,0.108119
1428.0,0.133651
1428.12,0.165144
1428.25,0.208445
1428.37,0.267511
1428.49,0.347139
1428.61,0.450009
1428.74,0.598348
1428.87,0.791229
1429.02,1.06644
1429.18,1.44687
1429.37,2.02126
1429.65,3.07302
1430.1,4.81058
1430.35,5.4911
1430.59,5.73829
1430.6,5.73866
1430.83,5.52369
1431.07,4.92933
1431.46,3.42516
1431.78,2.21623
1431.99,1.55232
1432.14,1.16623
1432.29,0.858492
1432.43,0.63809
1432.55,0.488742
1432.67,0.373533
1432.79,0.286224
1432.92,0.221095
1433.02,0.179083
1433.14,0.143895
1433.25,0.117894
1433.39,0.0954791
1433.53,0.0797553
1433.67,0.0685397
1433.87,0.057563
1434.12,0.0486603
1434.4,0.0418717
1434.81,0.0351585
1435.31,0.0301168
1435.73,0.02725
1436.36,0.0246146
1436.93,0.0235521
1437.29,0.0234834
1437.83,0.0244327
1438.2,0.0261331
1438.47,0.0284817
1438.69,0.0318132
1438.89,0.0367349
1439.05,0.0427327
1439.2,0.0517864
1439.34,0.0638298
1439.46,0.0789239
1439.59,0.0995925
1439.71,0.127512
1439.83,0.162227
1439.96,0.214871
1440.1,0.283531
1440.25,0.382948
1440.43,0.528873
1440.65,0.76036
1441.29,1.56877
1441.54,1.7987
1441.79,1.88255
1441.8,1.88275
1442.02,1.82242
1442.24,1.64908
1442.59,1.22097
1442.96,0.755462
1443.17,0.537616
1443.33,0.394616
1443.49,0.29156
1443.63,0.220438
1443.75,0.17004
1443.88,0.131616
1444.01,0.102936
1444.13,0.081931
1444.26,0.0668129
1444.39,0.0560985
1444.51,0.0487761
1444.66,0.0429211
1444.81,0.0392571
1445.0,0.0366759
1445.2,0.0359807
1445.41,0.0371092
1445.63,0.0406544
1445.81,0.0464199
1445.95,0.0539023
1446.09,0.065182
1446.22,0.0794335
1446.35,0.0992467
1446.46,0.124609
1446.58,0.15817
1446.7,0.201807
1446.84,0.268055
1446.98,0.353606
1447.13,0.477992
1447.31,0.656633
1447.57,0.971817
1448.07,1.64211
1448.34,1.90653
1448.59,1.99499
1448.6,1.99519
1448.82,1.93117
1449.04,1.74756
1449.39,1.29402
1449.76,0.800205
1449.97,0.568736
1450.14,0.416538
1450.29,0.30668
1450.42,0.233431
1450.54,0.182046
1450.66,0.141949
1450.78,0.111205
1450.9,0.0879845
1451.02,0.0706702
1451.15,0.0568586
1451.27,0.0471045
1451.4,0.0401335
1451.55,0.034532
1451.73,0.0298463
1451.99,0.0257908
1452.32,0.0227187
1452.66,0.0208088
1453.34,0.0187164
1454.15,0.0178066
1454.28,0.0177694
1455.31,0.018358
1456.1,0.0199546
1456.78,0.0225538
1457.23,0.0256114
1457.52,0.028993
1457.76,0.0335511
1457.93,0.0387006
1458.09,0.0465202
1458.25,0.0570732
1458.38,0.0705175
1458.52,0.0892232
1458.65,0.114865
1458.79,0.150181
1458.93,0.196858
1459.07,0.256942
1459.24,0.351465
1459.43,0.485271
1459.69,0.714557
1460.19,1.19015
1460.46,1.35959
1460.7,1.41643
1460.93,1.36953
1461.17,1.22323
1461.55,0.876295
1461.9,0.557908
1462.12,0.397611
1462.28,0.303545
1462.44,0.230691
1462.57,0.184488
1462.71,0.14959
1462.84,0.124067
1462.97,0.106043
1463.14,0.0915026
1463.28,0.0843628
1463.49,0.0795868
1463.56,0.0791445
1463.85,0.0812998
1464.19,0.0901483
1464.5,0.103579
1464.82,0.12414
1465.07,0.149528
1465.26,0.179677
1465.42,0.214585
1465.58,0.264953
1465.71,0.326633
1465.82,0.396613
1465.94,0.495582
1466.05,0.620273
1466.16,0.783971
1466.28,0.996823
1466.39,1.28802
1466.52,1.69599
1466.66,2.27837
1466.8,3.02284
1466.98,4.1816
1467.17,5.82698
1467.49,9.11936
1467.9,13.4588
1468.15,15.2558
1468.4,15.8886
1468.62,15.3507
1468.86,13.7646
1469.22,10.1271
1469.58,6.32996
1469.78,4.50358
1469.94,3.35148
1470.1,2.46332
1470.24,1.83943
1470.37,1.39919
1470.49,1.06812
1470.6,0.839168
1470.72,0.662443
1470.83,0.527423
1470.95,0.412627
1471.07,0.338381
1471.2,0.272922
1471.33,0.225935
1471.49,0.187008
1471.67,0.156125
1471.89,0.129817
1472.18,0.107187
1472.5,0.0900251
1472.87,0.0760306
1473.32,0.0642541
1473.76,0.0561035
1474.3,0.0496069
1474.83,0.0458044
1475.46,0.0443233
1475.96,0.0458044
1476.38,0.0498871
1476.69,0.056365
1476.9,0.0640531
1477.08,0.0749184
1477.24,0.0890056
1477.38,0.107765
1477.49,0.129607
1477.61,0.159112
1477.73,0.198648
1477.85,0.257103
1477.97,0.329404
1478.1,0.433276
1478.23,0.567949
1478.38,0.759669
1478.54,1.02762
1478.72,1.41764
1478.97,2.06195
1479.47,3.44642
1479.74,3.97044
1479.98,4.16098
1480.0,4.16231
1480.22,4.02394
1480.45,3.62785
1480.82,2.6563
1481.19,1.63374
1481.39,1.16172
1481.55,0.862224
1481.71,0.641257
1481.85,0.482258
1481.97,0.374223
1482.09,0.290892
1482.21,0.228143
1482.34,0.180962
1482.44,0.151856
1482.55,0.131399
1482.66,0.118053
1482.77,0.110634
1482.88,0.108262
1483.04,0.112835
1483.19,0.125127
1483.4,0.151388
1483.65,0.197714
1484.19,0.31257
1484.45,0.350983
1484.68,0.362782
1484.93,0.349712
1485.19,0.310105
1485.91,0.147876
1486.12,0.108523
1486.3,0.0831263
1486.45,0.0658832
1486.62,0.0517426
1486.79,0.0416571
1486.95,0.0347327
1487.12,0.0301455
1487.29,0.0272144
1487.51,0.0250046
1487.84,0.023792
1487.95,0.0237269
1488.4,0.0245559
1488.84,0.0270854
1489.17,0.0308101
1489.4,0.035059
1489.59,0.0410766
1489.76,0.0492826
1489.91,0.0594917
1490.03,0.0725529
1490.16,0.0907479
1490.29,0.115902
1490.42,0.150265
1490.54,0.192987
1490.66,0.248444
1490.79,0.330654
1490.93,0.436421
1491.08,0.581045
1491.26,0.804767
1491.49,1.15159
1492.05,2.13125
1492.32,2.48768
1492.56,2.61714
1492.6,2.6194
1492.83,2.52935
1493.05,2.27873
1493.42,1.67306
1493.78,1.03891
1494.0,0.72509
1494.17,0.531736
1494.33,0.390226
1494.47,0.290655
1494.59,0.224247
1494.71,0.173841
1494.83,0.135216
1494.95,0.106042
1495.07,0.0842734
1495.19,0.0678449
1495.32,0.0553685
1495.46,0.0455551
1495.6,0.0386848
1495.77,0.0329875
1496.0,0.0280095
1496.28,0.0240621
1496.62,0.0209877
1497.08,0.0182862
1497.65,0.0160931
1498.39,0.0143139
1499.24,0.0130987
1500.6,0.0121577
1501.7,0.0119313
1503.39,0.0121918
1505.08,0.0130885
1506.7,0.0145978
1508.42,0.0171502
1509.89,0.0205525
1511.12,0.0247951
1512.1,0.0296838
1512.97,0.0357971
1513.73,0.0432979
1514.39,0.0522408
1514.99,0.0636339
1515.56,0.079053
1516.01,0.0961749
1516.42,0.118034
1516.76,0.144017
1517.04,0.174818
1517.28,0.213679
1517.47,0.259764
1517.63,0.318593
1517.78,0.392556
1517.9,0.478014
1518.02,0.593392
1518.15,0.749057
1518.27,0.958045
1518.39,1.23606
1518.52,1.60143
1518.65,2.13447
1518.79,2.86083
1518.93,3.77277
1519.09,5.11676
1519.29,7.14933
1519.55,10.5559
1520.07,17.8004
1520.34,20.4148
1520.59,21.3414
1520.6,21.3432
1520.84,20.5543
1521.09,18.244
1521.5,12.6524
1521.84,8.02405
1522.05,5.64962
1522.22,4.12345
1522.37,3.07322
1522.51,2.32516
1522.64,1.74709
1522.77,1.3484
1522.88,1.0583
1523.0,0.830098
1523.12,0.658108
1523.24,0.529326
1523.37,0.428453
1523.51,0.345773
1523.67,0.279783
1523.86,0.229035
1524.07,0.188872
1524.29,0.160773
1524.59,0.132436
1524.96,0.108765
1525.37,0.0900662
1525.86,0.0740264
1526.38,0.0618754
1527.03,0.050956
1527.79,0.0421508
1528.58,0.035833
1529.54,0.030602
1530.68,0.0265422
1531.82,0.0240944
1533.34,0.0225462
1534.1,0.0223776
1535.55,0.0231514
1537.0,0.0256311
1537.96,0.0286489
1538.94,0.0334592
1539.78,0.0398596
1540.47,0.0477242
1541.09,0.0583278
1541.54,0.0692537
1541.94,0.083348
1542.26,0.0990002
1542.55,0.119456
1542.77,0.143927
1542.95,0.1719
1543.11,0.20699
1543.24,0.249086
1543.37,0.305718
1543.51,0.386122
1543.62,0.479579
1543.73,0.602899
1543.85,0.764358
1543.98,1.00696
1544.11,1.31843
1544.23,1.71947
1544.38,2.29653
1544.53,3.1007
1544.72,4.28933
1544.96,6.24757
1545.59,12.1149
1545.85,13.7263
1546.09,14.3096
1546.1,14.3101
1546.33,13.8111
1546.58,12.346
1546.95,8.9596
1547.32,5.54229
1547.52,4.00356
1547.7,2.90438
1547.86,2.13366
1548.0,1.595
1548.13,1.22329
1548.26,0.936319
1548.38,0.732962
1548.49,0.581278
1548.6,0.465761
1548.74,0.366202
1548.87,0.294849
1549.01,0.241706
1549.17,0.199794
1549.36,0.166323
1549.58,0.141255
1549.84,0.123106
1550.09,0.111439
1550.48,0.101716
1550.74,0.0995599
1550.99,0.1014
1551.24,0.108753
1551.42,0.120251
1551.58,0.136182
1551.73,0.160874
1551.85,0.189617
1551.97,0.229283
1552.09,0.280324
1552.21,0.347859
1552.32,0.435881
1552.46,0.574682
1552.6,0.756987
1552.76,1.01844
1552.93,1.37697
1553.13,1.9312
1553.43,2.92093
1553.87,4.43443
1554.13,5.08045
1554.39,5.31543
1554.4,5.31594
1554.62,5.14554
1554.85,4.65711
1555.22,3.45021
1555.6,2.1351
1555.81,1.51808
1555.99,1.11211
1556.15,0.818853
1556.29,0.623227
1556.41,0.485937
1556.53,0.378768
1556.65,0.296586
1556.78,0.234531
1556.9,0.18829
1557.03,0.152461
1557.16,0.126461
1557.31,0.105362
1557.49,0.0894327
1557.71,0.0770675
1557.97,0.0684351
1558.32,0.0623347
1558.75,0.0593751
1558.9,0.0592319
1559.35,0.0617119
1559.63,0.0663841
1559.85,0.0738036
1560.04,0.0838269
1560.2,0.0974536
1560.35,0.117975
1560.48,0.141572
1560.61,0.17375
1560.74,0.21703
1560.88,0.280912
1561.02,0.365858
1561.17,0.487382
1561.34,0.663025
1561.51,0.884712
1561.75,1.27299
1562.36,2.40509
1562.64,2.76902
1562.89,2.89475
1562.91,2.8951
1563.15,2.79428
1563.41,2.47775
1564.09,1.30076
1564.29,1.04169
1564.44,0.901517
1564.59,0.821106
1564.68,0.807224
1564.8,0.832799
1564.94,0.924625
1565.07,1.09138
1565.21,1.34246
1565.34,1.6875
1565.49,2.21178
1565.67,2.98591
1565.89,4.23166
1566.6,8.93542
1566.85,10.0727
1567.1,10.4821
1567.33,10.1284
1567.57,9.09048
1567.94,6.67392
1568.32,4.09824
1568.53,2.93883
1568.71,2.14552
1568.85,1.61581
1569.0,1.21576
1569.12,0.937405
1569.25,0.720698
1569.37,0.562183
1569.48,0.446568
1569.59,0.357836
1569.72,0.280688
1569.86,0.224878
1569.99,0.184526
1570.14,0.151692
1570.31,0.125336
1570.52,0.105025
1570.72,0.0909613
1571.02,0.0764185
1571.39,0.0642018
1571.85,0.054219
1572.4,0.0459373
1573.12,0.0390203
1573.84,0.0347611
1574.66,0.032125
1575.47,0.0315639
1576.08,0.0329949
1576.49,0.0358741
1576.74,0.0395967
1576.95,0.0448059
1577.13,0.0523814
1577.27,0.0613379
1577.41,0.0741884
1577.55,0.0924269
1577.69,0.117915
1577.83,0.152845
1577.97,0.199649
1578.12,0.263581
1578.27,0.34907
1578.44,0.469146
1578.65,0.653825
1579.0,1.02561
1579.41,1.47047
1579.68,1.6585
1579.9,1.70838
1580.13,1.6539
1580.37,1.48582
1580.74,1.09719
1581.13,0.672225
1581.33,0.486954
1581.52,0.35434
1581.68,0.262877
1581.83,0.197021
1581.97,0.151277
1582.1,0.119749
1582.23,0.0959702
1582.35,0.0783139
1582.5,0.0639415
1582.66,0.0531603
1582.84,0.0451744
1583.06,0.0391946
1583.33,0.0352247
1583.7,0.0324917
1584.33,0.0304933
1584.78,0.0300589
1585.77,0.0307147
1586.77,0.0330671
1587.72,0.0370028
1588.68,0.0432181
1589.52,0.0517663
1590.14,0.0611234
1590.65,0.0722528
1591.16,0.0880242
1591.54,0.106011
1591.87,0.128533
1592.1,0.15299
1592.28,0.180702
1592.46,0.221249
1592.61,0.272187
1592.74,0.331715
1592.88,0.417959
1592.99,0.518099
1593.11,0.650074
1593.23,0.822574
1593.34,1.04567
1593.48,1.38478
1593.62,1.85044
1593.77,2.51132
1593.93,3.38447
1594.12,4.65688
1594.36,6.7094
1594.95,12.346
1595.21,14.1412
1595.45,14.904
1595.5,14.9238
1595.75,14.361
1596.0,12.7634
1596.42,8.85204
1596.76,5.6646
1596.97,4.02257
1597.15,2.91176
1597.3,2.17774
1597.45,1.6289
1597.57,1.25064
1597.7,0.95887
1597.83,0.747334
1597.94,0.594313
1598.06,0.477761
1598.19,0.377197
1598.33,0.304947
1598.48,0.246851
1598.64,0.205188
1598.84,0.171384
1599.03,0.148427
1599.29,0.127535
1599.61,0.110049
1600.06,0.0940315
1600.58,0.0823396
1601.22,0.0733917
1601.87,0.0683023
1602.64,0.0654823
1603.03,0.0650717
1604.11,0.0667453
1605.2,0.0722194
1606.24,0.0814056
1607.2,0.09435
1608.0,0.110086
1608.79,0.133108
1609.43,0.16049
1609.96,0.194628
1610.31,0.227702
1610.57,0.265066
1610.81,0.314239
1611.0,0.378604
1611.17,0.45845
1611.33,0.569926
1611.47,0.708017
1611.61,0.898538
1611.75,1.1589
1611.89,1.50955
1612.03,1.9858
1612.18,2.63822
1612.35,3.57892
1612.53,4.94173
1612.75,6.87721
1613.13,11.1456
1613.51,15.1818
1613.77,17.056
1614.0,17.6553
1614.24,17.052
1614.51,15.1417
1614.99,9.99499
1615.29,6.89715
1615.51,5.0251
1615.67,3.97643
1615.83,3.18069
1615.99,2.63036
1616.14,2.30701
1616.25,2.16118
1616.37,2.10977
1616.48,2.15071
1616.6,2.28591
1616.74,2.59773
1616.89,3.09007
1617.04,3.84756
1617.19,4.89914
1617.35,6.30542
1617.51,8.19252
1617.68,10.7839
1617.88,14.7049
1618.16,21.4528
1618.72,36.1965
1619.02,41.919
1619.27,43.8232
1619.3,43.8404
1619.53,42.494
1619.79,38.3286
1620.18,28.515
1620.58,17.7077
1620.82,12.536
1621.02,9.18771
1621.19,6.83894
1621.35,5.18152
1621.5,4.02466
1621.64,3.16691
1621.78,2.49997
1621.93,2.00095
1622.09,1.58427
1622.27,1.27458
1622.46,1.02978
1622.66,0.857414
1622.9,0.705557
1623.18,0.583588
1623.54,0.47293
1623.97,0.383416
1624.48,0.308621
1625.06,0.249211
1625.72,0.202579
1626.5,0.164247
1627.28,0.137419
1628.3,0.113204
1629.47,0.0953214
1630.78,0.0834178
1632.09,0.0780655
1632.53,0.077641
1633.44,0.0791861
1634.36,0.0849198
1635.21,0.0961456
1635.83,0.110135
1636.33,0.127406
1636.76,0.150198
1637.07,0.174338
1637.31,0.202334
1637.53,0.238183
1637.72,0.283427
1637.87,0.337672
1638.01,0.408923
1638.16,0.509112
1638.28,0.62708
1638.41,0.784992
1638.53,0.994867
1638.66,1.28866
1638.8,1.69886
1638.94,2.23655
1639.07,2.92617
1639.23,3.92561
1639.41,5.34486
1639.63,7.59453
1639.99,12.1102
1640.41,17.1055
1640.66,19.1381
1640.9,19.8251
1641.15,19.0699
1641.42,16.8689
1641.88,11.1733
1642.2,7.24213
1642.41,5.19711
1642.59,3.79125
1642.74,2.85297
1642.89,2.13702
1643.03,1.62497
1643.16,1.2363
1643.28,0.978666
1643.41,0.772707
1643.53,0.632359
1643.67,0.510324
1643.81,0.426817
1643.92,0.379737
1644.06,0.344446
1644.22,0.3274
1644.27,0.326366
1644.43,0.336258
1644.58,0.365208
1644.74,0.413321
1644.93,0.496568
1645.17,0.64853
1645.89,1.1915
1646.18,1.33451
1646.39,1.36828
1646.63,1.32082
1646.92,1.16119
1647.67,0.550571
1647.89,0.405594
1648.09,0.302528
1648.25,0.234714
1648.42,0.183704
1648.59,0.146653
1648.76,0.120912
1648.94,0.101657
1649.09,0.0911956
1649.31,0.0810111
1649.52,0.0749966
1649.82,0.0705381
1650.44,0.0670603
1650.65,0.066887
1651.23,0.0689475
1651.6,0.0737819
1651.87,0.0818722
1652.1,0.094176
1652.27,0.109003
1652.44,0.130927
1652.61,0.162534
1652.77,0.205044
1652.95,0.267658
1653.12,0.350111
1653.33,0.470327
1653.61,0.684366
1654.16,1.12693
1654.44,1.28599
1654.71,1.33815
1654.97,1.28512
1655.27,1.11411
1655.96,0.57206
1656.18,0.433574
1656.37,0.335588
1656.55,0.268312
1656.73,0.219672
1656.89,0.189069
1657.05,0.168593
1657.26,0.153035
1657.48,0.146792
1657.58,0.146097
1657.96,0.151936
1658.43,0.170754
1658.91,0.199958
1659.36,0.240376
1659.75,0.29135
1660.08,0.353127
1660.33,0.422099
1660.57,0.515394
1660.76,0.624388
1660.94,0.773592
1661.09,0.951144
1661.24,1.19714
1661.37,1.4892
1661.51,1.92751
1661.65,2.46852
1661.78,3.17452
1661.93,4.19567
1662.08,5.51231
1662.24,7.2575
1662.44,9.97282
1662.68,14.1992
1663.36,27.7647
1663.65,31.6938
1663.9,32.8305
1664.16,31.5449
1664.4,28.5007
1664.81,20.4257
1665.2,12.7321
1665.42,9.06585
1665.61,6.67322
1665.78,4.93043
1665.93,3.75555
1666.08,2.84005
1666.21,2.22732
1666.34,1.75692
1666.48,1.38868
1666.62,1.10586
1666.76,0.897693
1666.92,0.722732
1667.09,0.598598
1667.29,0.491743
1667.48,0.418363
1667.77,0.345127
1668.1,0.285283
1668.48,0.238883
1668.93,0.199567
1669.44,0.168489
1670.09,0.141083
1670.75,0.123023
1671.41,0.111371
1672.26,0.103755
1672.52,0.103189
1673.07,0.106419
1673.36,0.113196
1673.58,0.123263
1673.8,0.140782
1674.01,0.167357
1674.17,0.200515
1674.34,0.246988
1674.51,0.309975
1674.71,0.40802
1674.91,0.536471
1675.18,0.749361
1675.96,1.476
1676.72,2.04572
1676.93,2.29215
1677.19,2.72036
1677.47,3.42659
1678.14,5.45902
1678.43,5.96796
1678.58,6.04515
1678.84,5.82225
1679.09,5.20654
1679.51,3.70685
1679.87,2.37702
1680.09,1.71182
1680.28,1.25665
1680.44,0.946919
1680.58,0.74119
1680.73,0.583126
1680.85,0.475494
1680.98,0.390871
1681.14,0.318908
1681.3,0.270967
1681.46,0.240056
1681.62,0.220921
1681.83,0.207426
1682.19,0.202358
1682.61,0.211358
1683.18,0.239626
1683.67,0.28036
1684.09,0.331244
1684.43,0.390554
1684.78,0.476367
1685.03,0.570093
1685.23,0.672237
1685.43,0.817172
1685.6,0.998758
1685.75,1.21516
1685.89,1.49992
1686.03,1.87083
1686.16,2.36682
1686.3,3.02459
1686.44,3.90017
1686.59,5.14216
1686.76,6.9136
1686.93,9.36865
1687.12,12.6763
1687.37,18.1512
1688.03,34.6691
1688.31,39.6771
1688.57,41.5903
1688.6,41.6129
1688.86,40.0558
1689.1,36.0749
1689.5,26.3572
1689.9,16.5025
1690.13,11.6532
1690.31,8.68346
1690.48,6.53939
1690.64,4.9404
1690.78,3.85543
1690.92,3.03759
1691.06,2.44102
1691.2,2.02766
1691.35,1.75013
1691.46,1.61851
1691.64,1.54374
1691.65,1.54329
1691.81,1.58879
1691.99,1.729
1692.28,2.11072
1692.82,2.95366
1693.12,3.23129
1693.27,3.26774
1693.54,3.13536
1693.84,2.73812
1694.57,1.33087
1694.8,0.960515
1694.99,0.73095
1695.16,0.560211
1695.33,0.430711
1695.48,0.349434
1695.65,0.277538
1695.79,0.234237
1695.97,0.196942
1696.18,0.165875
1696.4,0.145717
1696.75,0.12569
1697.18,0.110431
1697.87,0.0948704
1698.79,0.0817734
1699.47,0.0755605
1700.37,0.0709044
1700.82,0.0702877
1701.36,0.0725974
1701.69,0.0783897
1701.9,0.0855274
1702.1,0.0974977
1702.28,0.114257
1702.45,0.137328
1702.62,0.169755
1702.79,0.213787
1702.98,0.282381
1703.2,0.380173
1703.49,0.549153
1704.05,0.90174
1704.34,1.02805
1704.61,1.06988
1704.87,1.02971
1705.17,0.898902
1705.88,0.470764
1706.11,0.355819
1706.31,0.282475
1706.51,0.22803
1706.68,0.197109
1706.85,0.17717
1707.02,0.166135
1707.19,0.16219
1707.44,0.166603
1707.72,0.183574
1707.93,0.205225
1708.14,0.237506
1708.31,0.276734
1708.48,0.332153
1708.64,0.404261
1708.77,0.49009
1708.9,0.606764
1709.04,0.76495
1709.16,0.964446
1709.29,1.23501
1709.42,1.5883
1709.57,2.11679
1709.71,2.80498
1709.88,3.79662
1710.07,5.24629
1710.3,7.47492
1710.68,12.028
1711.07,16.5924
1711.34,18.7682
1711.6,19.5089
1711.85,18.8271
1712.11,16.8171
1712.52,12.0165
1712.9,7.46665
1713.13,5.24007
1713.31,3.8721
1713.47,2.87938
1713.62,2.15867
1713.77,1.6192
1713.9,1.25782
1714.03,0.980543
1714.16,0.770523
1714.28,0.616906
1714.41,0.495642
1714.55,0.40624
1714.7,0.330908
1714.86,0.277325
1715.05,0.230799
1715.25,0.196139
1715.55,0.162599
1715.84,0.139613
1716.29,0.115849
1716.82,0.0970055
1717.38,0.0839506
1717.97,0.0752124
1718.68,0.0699962
1718.92,0.0695072
1719.34,0.0706192
1719.71,0.0749671
1719.99,0.0825027
1720.22,0.0944932
1720.4,0.110798
1720.56,0.132938
1720.69,0.157794
1720.83,0.196987
1720.98,0.251595
1721.12,0.326249
1721.26,0.426113
1721.41,0.55652
1721.56,0.741123
1721.72,0.973632
1721.92,1.34137
1722.2,1.94706
1722.76,3.30411
1723.04,3.76735
1723.3,3.92091
1723.54,3.79154
1723.8,3.39486
1724.19,2.47239
1724.57,1.55776
1724.8,1.10914
1724.98,0.809861
1725.14,0.610033
1725.3,0.457361
1725.44,0.350295
1725.58,0.26942
1725.71,0.214315
1725.84,0.173099
1725.97,0.14269
1726.12,0.118028
1726.26,0.100922
1726.46,0.0860367
1726.66,0.0769013
1726.95,0.0692021
1727.34,0.0644608
1727.97,0.0625707
1728.73,0.0653435
1729.49,0.0727098
1730.17,0.0840775
1730.7,0.0975475
1731.24,0.117203
1731.66,0.139607
1732.0,0.165632
1732.28,0.19508
1732.52,0.231947
1732.74,0.280935
1732.92,0.34162
1733.08,0.417896
1733.22,0.508734
1733.36,0.640775
1733.5,0.80727
1733.63,1.03117
1733.76,1.32945
1733.9,1.72161
1734.04,2.2457
1734.19,3.0003
1734.36,4.07476
1734.54,5.54414
1734.77,7.89506
1735.12,12.2882
1735.57,18.1133
1735.84,20.409
1736.1,21.1917
1736.37,20.3478
1736.65,17.8838
1737.39,8.70397
1737.6,6.56862
1737.78,5.16929
1737.94,4.28909
1738.1,3.70072
1738.22,3.43249
1738.4,3.26678
1738.44,3.26249
1738.63,3.37668
1739.32,4.36271
1739.55,4.47462
1739.81,4.32422
1740.1,3.83065
1740.54,2.67941
1740.9,1.72485
1741.12,1.23424
1741.3,0.921999
1741.46,0.699091
1741.61,0.543155
1741.75,0.421708
1741.89,0.329154
1742.04,0.259882
1742.18,0.208779
1742.32,0.17143
1742.49,0.140932
1742.68,0.116466
1742.88,0.100029
1743.15,0.0848332
1743.54,0.0711419
1744.04,0.0595425
1744.69,0.0495144
1745.5,0.0408303
1746.51,0.0335231
1747.68,0.0277418
1749.05,0.023175
1750.6,0.019726
1752.15,0.0174506
1754.05,0.0158025
1755.94,0.0152832
1757.05,0.0156454
1758.15,0.0168218
1758.83,0.018281
1759.52,0.02079
1759.98,0.0235624
1760.3,0.0265574
1760.54,0.0299172
1760.78,0.0350952
1760.98,0.0419224
1761.14,0.050161
1761.29,0.0607278
1761.43,0.0749725
1761.56,0.0947921
1761.68,0.116972
1761.79,0.145756
1761.93,0.191258
1762.07,0.251628
1762.2,0.330142
1762.36,0.444171
1762.53,0.607348
1762.73,0.850159
1762.98,1.22447
1763.64,2.37221
1763.92,2.71267
1764.18,2.83622
1764.2,2.83674
1764.46,2.72733
1764.71,2.43844
1765.14,1.70672
1765.5,1.0905
1765.72,0.774343
1765.91,0.562313
1766.07,0.420515
1766.21,0.318982
1766.35,0.242932
1766.49,0.184591
1766.62,0.140698
1766.75,0.109981
1766.88,0.0871151
1767.01,0.0702514
1767.14,0.0578824
1767.3,0.0473191
1767.48,0.0390109
1767.69,0.0327682
1767.91,0.0283522
1768.24,0.0244184
1768.69,0.020972
1769.24,0.0184196
1770.07,0.0161892
1770.9,0.015011
1771.72,0.0144787
1772.27,0.0143991
1773.46,0.0149309
1774.36,0.0160875
1775.11,0.0178469
1775.8,0.0205312
1776.25,0.0233961
1776.63,0.0270992
1776.85,0.0304276
1777.08,0.035382
1777.26,0.0416594
1777.41,0.0489614
1777.56,0.0593291
1777.69,0.0724662
1777.83,0.0910189
1777.97,0.11658
1778.1,0.151411
1778.24,0.198184
1778.38,0.259904
1778.51,0.339748
1778.67,0.45749
1778.84,0.622225
1779.04,0.861811
1779.29,1.23345
1779.94,2.3618
1780.22,2.69435
1780.49,2.81535
1780.5,2.8155
1780.76,2.70911
1781.01,2.42741
1781.41,1.75994
1781.79,1.11541
1782.03,0.77586
1782.21,0.571203
1782.38,0.418673
1782.53,0.314333
1782.67,0.241173
1782.81,0.185057
1782.94,0.142846
1783.08,0.111639
1783.22,0.0889037
1783.34,0.073693
1783.5,0.060414
1783.65,0.0513429
1783.8,0.0451294
1784.01,0.039711
1784.27,0.0356711
1784.47,0.0336983
1784.88,0.031594
1785.24,0.0310147
1785.73,0.0317013
1786.06,0.0333441
1786.39,0.0367166
1786.62,0.0411225
1786.82,0.0475138
1786.99,0.0557967
1787.16,0.0681612
1787.32,0.0842503
1787.47,0.106738
1787.62,0.137568
1787.77,0.178884
1787.93,0.235105
1788.11,0.318683
1788.31,0.439556
1788.56,0.624659
1789.22,1.19991
1789.52,1.38303
1789.79,1.44592
1789.81,1.44608
1790.06,1.39607
1790.33,1.24133
1790.81,0.839477
1791.16,0.553993
1791.37,0.411007
1791.56,0.313455
1791.74,0.243934
1791.89,0.199685
1792.07,0.163881
1792.21,0.143374
1792.39,0.128331
1792.57,0.121271
1792.69,0.120007
1792.87,0.122252
1793.13,0.133535
1793.39,0.154842
1793.59,0.180008
1793.79,0.217702
1793.97,0.267304
1794.11,0.328001
1794.26,0.413399
1794.39,0.513763
1794.52,0.647603
1794.66,0.84179
1794.78,1.07131
