74-W-186(n,&gamma;) ENDF/B-VII.1
5338.02,0.00589958
5342.4,0.00609789
5346.78,0.00666212
5351.16,0.00761362
5354.99,0.00889814
5358.41,0.0105976
5361.28,0.0126662
5363.81,0.0152635
5365.97,0.0183728
5367.82,0.022067
5369.56,0.0269405
5371.0,0.0325222
5372.3,0.0394744
5373.5,0.0483655
5374.52,0.058946
5375.51,0.0731659
5376.32,0.0896829
5377.03,0.109776
5377.7,0.136526
5378.27,0.168988
5378.77,0.209491
5379.15,0.253706
5379.52,0.316392
5379.82,0.384514
5380.11,0.476728
5380.41,0.607403
5380.69,0.781412
5380.97,1.00768
5381.27,1.33475
5381.6,1.7992
5381.97,2.47626
5382.55,3.79856
5383.12,5.13118
5383.51,5.80319
5383.89,6.12185
5384.01,6.14073
5384.36,5.96171
5384.78,5.34296
5385.46,3.80919
5386.03,2.51521
5386.41,1.80975
5386.73,1.35344
5386.99,1.05684
5387.26,0.828344
5387.55,0.644467
5387.83,0.514531
5388.13,0.410248
5388.46,0.331683
5388.79,0.275872
5389.2,0.22678
5389.69,0.186645
5390.19,0.158977
5390.8,0.135179
5391.42,0.119185
5392.14,0.107152
5392.62,0.10229
5393.58,0.0987433
5394.25,0.101159
5394.91,0.109028
5395.36,0.119991
5395.69,0.134679
5395.97,0.155014
5396.19,0.180145
5396.42,0.217378
5396.61,0.264124
5396.8,0.328962
5397.0,0.417551
5397.21,0.545446
5397.41,0.714252
5397.62,0.933412
5397.86,1.26265
5398.13,1.74588
5398.46,2.4825
5398.91,3.73411
5400.08,7.26071
5400.67,8.61206
5401.2,9.35156
5401.55,9.48374
5402.03,9.07856
5402.47,8.09093
5403.06,6.08492
5403.72,3.65188
5404.09,2.56311
5404.38,1.87147
5404.63,1.40985
5404.87,1.06247
5405.09,0.820546
5405.31,0.631296
5405.54,0.48906
5405.77,0.385288
5405.97,0.317137
5406.22,0.256455
5406.48,0.211778
5406.73,0.179311
5407.09,0.146484
5407.51,0.120617
5407.97,0.100794
5408.51,0.0836774
5409.24,0.0675744
5410.0,0.0556697
5410.93,0.0453978
5412.08,0.0365658
5413.28,0.0300871
5414.81,0.0243155
5416.55,0.0197772
5418.59,0.0161352
5420.63,0.0135797
5423.1,0.011383
5425.94,0.00962772
5428.78,0.00841908
5431.87,0.00760945
5433.11,0.00748775
5433.92,0.00766109
5434.3,0.00806484
5434.59,0.00877041
5434.83,0.00988331
5435.02,0.0113485
5435.21,0.0135917
5435.38,0.016458
5435.54,0.0204716
5435.71,0.0259911
5435.88,0.033439
5436.05,0.043294
5436.21,0.0560728
5436.41,0.0749344
5436.6,0.0990351
5436.83,0.137055
5437.11,0.193111
5437.48,0.285507
5438.21,0.486349
5438.58,0.560482
5438.94,0.592256
5439.0,0.592997
5439.33,0.573118
5439.68,0.510657
5440.24,0.362641
5440.74,0.228434
5441.03,0.161655
5441.26,0.119568
5441.48,0.088334
5441.67,0.0657309
5441.85,0.0502719
5442.02,0.0382577
5442.19,0.0291418
5442.35,0.0230215
5442.5,0.0183955
5442.68,0.0145896
5442.83,0.0121587
5443.02,0.010044
5443.21,0.00865638
5443.41,0.00775761
5443.64,0.00709177
5443.95,0.00660684
5444.56,0.00621802
5446.1,0.00600058
5446.41,0.00599797
5448.06,0.00617366
5449.4,0.00666093
5450.23,0.00732569
5450.74,0.00816301
5450.99,0.00893382
5451.24,0.0102141
5451.45,0.0119689
5451.62,0.0141039
5451.78,0.0172155
5451.93,0.021071
5452.08,0.026376
5452.21,0.0331582
5452.35,0.0421719
5452.49,0.0540297
5452.63,0.0694552
5452.77,0.0892884
5452.93,0.118566
5453.08,0.156378
5453.26,0.211159
5453.45,0.285517
5453.65,0.383651
5453.89,0.535021
5454.18,0.766322
5454.6,1.17977
5455.24,1.83234
5455.62,2.10351
5455.98,2.20212
5456.0,2.20252
5456.33,2.12747
5456.68,1.89966
5457.2,1.38882
5457.74,0.840963
5458.05,0.582272
5458.29,0.421274
5458.51,0.305323
5458.69,0.227436
5458.86,0.171869
5459.03,0.128432
5459.18,0.0980769
5459.33,0.0745627
5459.48,0.0566208
5459.63,0.0431254
5459.78,0.0333347
5459.92,0.0264321
5460.06,0.0212919
5460.2,0.0174933
5460.36,0.0143168
5460.52,0.0121102
5460.71,0.0103996
5460.94,0.00904006
5461.22,0.0080677
5461.59,0.00732746
5462.34,0.00656076
5463.4,0.00599281
5464.78,0.00560892
5466.85,0.00536847
5468.23,0.00533082
5471.59,0.0054886
5474.95,0.0059415
5478.1,0.00669483
5480.85,0.00774575
5483.14,0.00908782
5485.28,0.0109842
5487.06,0.0133701
5488.33,0.0158247
5489.66,0.0194668
5490.73,0.023714
5491.69,0.0292075
5492.46,0.035326
5493.09,0.0423338
5493.74,0.0523756
5494.28,0.0643735
5494.72,0.0790762
5495.03,0.0935967
5495.28,0.110347
5495.54,0.133777
5495.76,0.162591
5495.97,0.200207
5496.17,0.250359
5496.38,0.31901
5496.58,0.412468
5496.77,0.529355
5496.98,0.699386
5497.19,0.922765
5497.41,1.22331
5497.64,1.62705
5497.92,2.24782
5498.28,3.2225
5499.18,6.03213
5499.54,6.8763
5499.92,7.27031
5499.99,7.28031
5500.37,6.99289
5500.77,6.11744
5501.85,2.7834
5502.17,1.987
5502.44,1.43569
5502.68,1.06903
5502.9,0.797902
5503.1,0.609177
5503.3,0.471997
5503.5,0.363204
5503.71,0.282895
5503.91,0.224098
5504.13,0.178915
5504.35,0.145644
5504.57,0.121676
5504.83,0.101943
5505.17,0.0834815
5505.52,0.0702591
5505.97,0.058561
5506.5,0.0486198
5507.14,0.040222
5507.9,0.0331372
5508.74,0.0276867
5509.76,0.0231449
5510.98,0.0195967
5511.8,0.0180335
5513.02,0.0166269
5514.24,0.0162958
5515.16,0.016915
5515.84,0.0181438
5516.42,0.0202059
5516.76,0.0225487
5517.05,0.0259748
5517.28,0.030582
5517.45,0.0358783
5517.62,0.0436047
5517.76,0.0526925
5517.91,0.065105
5518.06,0.082967
5518.21,0.107396
5518.36,0.140473
5518.51,0.184732
5518.66,0.24321
5518.81,0.319404
5518.98,0.429653
5519.15,0.575449
5519.32,0.761464
5519.51,1.02647
5519.72,1.40333
5519.95,1.90962
5520.26,2.72438
5520.87,4.71262
5521.36,6.19913
5521.71,6.87804
5522.0,7.05872
5522.35,6.79441
5522.72,6.0
5523.32,4.07233
5523.79,2.58461
5524.07,1.85144
5524.31,1.34701
5524.51,0.992326
5524.7,0.73704
5524.89,0.542525
5525.06,0.403716
5525.21,0.305235
5525.37,0.229385
5525.51,0.176432
5525.65,0.135737
5525.8,0.10392
5525.93,0.0822047
5526.06,0.0656805
5526.22,0.0516723
5526.37,0.0415516
5526.54,0.0335017
5526.73,0.0274147
5526.92,0.0233139
5527.12,0.0202472
5527.39,0.0176626
5527.79,0.0152354
5528.32,0.0132083
5529.12,0.0112458
5530.17,0.00959732
5531.56,0.00821581
5533.3,0.00716824
5534.69,0.00662242
5537.07,0.00602857
5539.45,0.00566978
5544.21,0.00530488
5548.02,0.00523447
5555.64,0.00542721
5563.25,0.0059921
5569.97,0.00691572
5574.44,0.00792203
5578.35,0.00927171
5581.15,0.0107204
5583.62,0.0125963
5585.74,0.0149799
5587.21,0.0173531
5588.66,0.0206248
5589.89,0.0246385
5590.98,0.0296986
5591.87,0.0355093
5592.66,0.0428723
5593.38,0.052442
5593.9,0.0620772
5594.37,0.0744139
5594.72,0.0875124
5595.03,0.103723
5595.29,0.123541
5595.54,0.150404
5595.75,0.18162
5595.96,0.224886
5596.16,0.285173
5596.34,0.355328
5596.52,0.452404
5596.72,0.592722
5596.92,0.779811
5597.12,1.02477
5597.34,1.37856
5597.55,1.81148
5597.82,2.49432
5598.13,3.49221
5598.62,5.4519
5599.21,7.79804
5599.62,8.92941
5599.99,9.2861
5600.32,9.00962
5600.7,8.06737
5601.23,6.03626
5601.8,3.70994
5602.13,2.62879
5602.4,1.89089
5602.62,1.44272
5602.82,1.09644
5603.02,0.834052
5603.22,0.633069
5603.4,0.498559
5603.58,0.390573
5603.76,0.312284
5603.96,0.24489
5604.17,0.196544
5604.38,0.161766
5604.63,0.131332
5604.92,0.10872
5605.25,0.0904166
5605.59,0.0777184
5606.04,0.0657078
5606.65,0.0545186
5607.41,0.0449799
5608.3,0.0375067
5609.32,0.0318038
5610.59,0.0271636
5611.86,0.0241437
5613.64,0.0215261
5615.76,0.019896
5618.31,0.019193
5619.16,0.0191471
5623.23,0.0199461
5627.3,0.022146
5631.1,0.0254346
5634.9,0.0302927
5638.15,0.0362135
5641.54,0.0449515
5644.39,0.055438
5646.83,0.0680155
5649.01,0.0834926
5651.14,0.104879
5652.91,0.129658
5654.47,0.159904
5655.96,0.200174
5657.25,0.248764
5658.47,0.313182
5659.49,0.387855
5660.44,0.483811
5661.28,0.601455
5662.1,0.756133
5662.9,0.964377
5663.66,1.23559
5664.51,1.63921
5665.58,2.29964
5666.72,3.01465
5667.46,3.31755
5668.02,3.39422
5668.76,3.2619
5669.67,2.80829
5671.37,1.72727
5672.21,1.30843
5672.99,1.01326
5673.7,0.81211
5674.51,0.64224
5675.34,0.515903
5676.29,0.411163
5677.36,0.326897
5678.45,0.265186
5679.77,0.211102
5681.13,0.171373
5682.62,0.139631
5684.38,0.112632
5686.35,0.0912758
5688.49,0.0748511
5690.78,0.0624818
5692.56,0.0557829
5694.34,0.0521265
5694.87,0.0528603
5695.23,0.0554019
5695.5,0.0599297
5695.73,0.0671692
5695.92,0.0765531
5696.11,0.0906825
5696.29,0.111499
5696.46,0.137154
5696.62,0.171889
5696.78,0.218108
5696.95,0.278512
5697.13,0.368678
5697.32,0.485648
5697.53,0.654471
5697.76,0.893642
5698.04,1.25577
5698.43,1.87204
5699.21,3.24784
5699.6,3.73558
5699.96,3.91179
5699.99,3.91263
5700.34,3.77191
5700.7,3.35456
5701.28,2.36402
5701.79,1.48037
5702.09,1.04329
5702.33,0.767733
5702.55,0.559424
5702.74,0.421269
5702.93,0.313768
5703.11,0.238706
5703.28,0.1815
5703.44,0.14246
5703.6,0.112862
5703.75,0.0907347
5703.93,0.0728798
5704.1,0.0603081
5704.27,0.0515492
5704.45,0.0454882
5704.7,0.0399176
5704.87,0.0373556
5705.23,0.0342413
5705.95,0.0313028
5707.38,0.0284284
5710.25,0.0252607
5714.54,0.0226822
5719.35,0.0213604
5722.72,0.0210992
5727.44,0.0215991
5733.3,0.0236393
5737.89,0.0266304
5742.4,0.0312504
5746.18,0.0370918
5749.42,0.0442819
5752.38,0.0535761
5755.21,0.0661846
5757.73,0.0821873
5759.82,0.100852
5761.76,0.125041
5763.3,0.151498
5764.74,0.184717
5766.2,0.231785
5767.42,0.286025
5768.56,0.356876
5769.51,0.436814
5770.42,0.541566
5771.24,0.671204
5772.07,0.84905
5772.83,1.07281
5773.58,1.37496
5774.43,1.8234
5775.65,2.66656
5776.81,3.43761
5777.62,3.72313
5777.89,3.74528
5778.54,3.63849
5779.27,3.28616
5781.3,1.87556
5782.15,1.41446
5782.9,1.10214
5783.66,0.870494
5784.47,0.68969
5785.28,0.557334
5786.22,0.444728
5787.17,0.362612
5788.23,0.294614
5789.44,0.238037
5790.71,0.195102
5792.19,0.158622
5793.64,0.133096
5794.72,0.120161
5795.26,0.118392
5795.66,0.12385
5795.93,0.134661
5796.13,0.149272
5796.34,0.172161
5796.54,0.206551
5796.74,0.256427
5796.94,0.323086
5797.14,0.419576
5797.35,0.547824
5797.55,0.712925
5797.79,0.951423
5798.09,1.32628
5798.5,1.97301
5799.17,3.09277
5799.56,3.57109
5799.93,3.76431
5799.99,3.76803
5800.34,3.62967
5800.75,3.17256
5801.51,1.90704
5801.89,1.31571
5802.18,0.937793
5802.42,0.689897
5802.64,0.512339
5802.83,0.387783
5803.03,0.292087
5803.2,0.227355
5803.38,0.178259
5803.55,0.141688
5803.74,0.113563
5803.9,0.0956534
5804.09,0.0810373
5804.32,0.0689409
5804.6,0.0601853
5804.97,0.0538202
5805.44,0.0496482
5806.56,0.0443188
5808.8,0.0376434
5811.47,0.0322974
5813.39,0.0301788
5814.03,0.030827
5814.43,0.0330703
5814.72,0.0370016
5814.93,0.0420303
5815.14,0.0499641
5815.33,0.0603193
5815.51,0.0750449
5815.7,0.0955321
5815.88,0.123397
5816.06,0.160447
5816.25,0.208554
5816.44,0.271635
5816.66,0.366658
5816.92,0.501547
5817.26,0.726129
5818.16,1.43614
5818.57,1.67554
5818.93,1.76871
5819.0,1.77093
5819.35,1.70656
5819.71,1.52134
5820.3,1.06968
5820.83,0.66187
5821.14,0.464747
5821.39,0.33608
5821.62,0.246291
5821.82,0.185058
5821.98,0.143856
5822.15,0.111555
5822.32,0.0867018
5822.49,0.0679189
5822.66,0.0539606
5822.83,0.0437499
5823.0,0.0363839
5823.17,0.0311326
5823.39,0.0264476
5823.65,0.0232042
5823.99,0.0208715
5824.52,0.0191001
5825.59,0.017498
5827.74,0.0156291
5832.81,0.012824
5838.28,0.0108014
5844.53,0.00916091
5850.78,0.00803098
5857.03,0.00718967
5866.14,0.00652286
5869.18,0.00646346
5874.25,0.00664145
5878.04,0.007096
5881.08,0.00786743
5883.74,0.00909376
5885.51,0.0104152
5886.81,0.0118511
5888.04,0.0138989
5888.65,0.0155391
5889.06,0.0173802
5889.37,0.0197385
5889.62,0.0229718
5889.84,0.0272185
5890.03,0.032788
5890.22,0.040778
5890.39,0.0502462
5890.55,0.0628804
5890.71,0.0795202
5890.88,0.101114
5891.07,0.133946
5891.26,0.176617
5891.48,0.239482
5891.73,0.330431
5892.0,0.457973
5892.37,0.668911
5893.15,1.17314
5893.56,1.37052
5893.94,1.45285
5894.02,1.45518
5894.38,1.40205
5894.82,1.22009
5895.68,0.73112
5895.99,0.598843
5896.21,0.539894
5896.44,0.517597
5896.57,0.524138
5896.75,0.5585
5896.93,0.624644
5897.12,0.733787
5897.35,0.921089
5897.6,1.20228
5897.88,1.60011
5898.23,2.24413
5899.15,4.13663
5899.58,4.75647
5899.97,4.96362
5899.98,4.96383
5900.35,4.79081
5900.76,4.23509
5901.42,2.88451
5901.94,1.84677
5902.25,1.33462
5902.51,0.984092
5902.75,0.738942
5902.98,0.552395
5903.18,0.424663
5903.38,0.326678
5903.59,0.252743
5903.78,0.200642
5903.97,0.161421
5904.2,0.127877
5904.42,0.103864
5904.67,0.0844524
5904.94,0.0701936
5905.25,0.0587523
5905.63,0.048821
5906.12,0.0401794
5906.73,0.032695
5907.47,0.0264857
5908.23,0.0219763
5909.13,0.0182158
5910.28,0.0148416
5911.53,0.0123073
5912.85,0.0104122
5914.69,0.00860497
5916.53,0.0073693
5918.98,0.00624524
5922.04,0.00533201
5925.72,0.00463796
5930.73,0.00408342
5937.04,0.00376761
5939.64,0.00373012
5943.54,0.00381565
5946.14,0.00400735
5948.73,0.00439163
5950.59,0.00487034
5952.26,0.00560359
5953.37,0.00638585
5954.2,0.00724039
5955.02,0.00844754
5955.69,0.00994518
5956.15,0.0115816
5956.49,0.0134422
5956.74,0.0156877
5956.95,0.0184006
5957.11,0.0215161
5957.28,0.0258831
5957.44,0.0320468
5957.58,0.0394973
5957.73,0.0495597
5957.87,0.0630866
5958.01,0.0811521
5958.16,0.10639
5958.31,0.13992
5958.46,0.183964
5958.61,0.241094
5958.77,0.321797
5958.94,0.425766
5959.12,0.573968
5959.3,0.762475
5959.51,1.02964
5959.75,1.43526
5960.04,2.02973
5960.45,3.07679
5961.18,5.11252
5961.56,5.86764
5961.93,6.20595
5962.0,6.21409
5962.36,5.9785
5962.73,5.32503
5963.29,3.82396
5963.82,2.37817
5964.12,1.69259
5964.38,1.21293
5964.6,0.882559
5964.81,0.646717
5965.0,0.475484
5965.17,0.352579
5965.34,0.265462
5965.5,0.198453
5965.65,0.151735
5965.79,0.115893
5965.93,0.090533
5966.06,0.0711986
5966.2,0.0564355
5966.33,0.0452369
5966.49,0.0357639
5966.64,0.0289256
5966.82,0.023483
5967.01,0.0193553
5967.21,0.0165074
5967.45,0.0141994
5967.75,0.0123401
5968.17,0.0106976
5968.77,0.00921192
5969.54,0.0079642
5970.44,0.00701951
5971.51,0.00628873
5972.58,0.00582452
5974.72,0.00535075
5976.24,0.0052529
5978.31,0.00535378
5980.89,0.00581607
5982.95,0.0065082
5985.01,0.00761241
5986.79,0.00909775
5988.32,0.0110238
5989.47,0.0131153
5990.54,0.0158723
5991.43,0.0191049
5992.19,0.0229402
5992.96,0.0283498
5993.56,0.0343884
5994.09,0.0421039
5994.54,0.0515589
5994.89,0.0627766
5995.15,0.0742081
5995.4,0.090203
5995.63,0.109803
5995.85,0.137027
5996.07,0.173767
5996.27,0.221016
5996.47,0.284562
5996.68,0.369057
5996.88,0.479756
5997.11,0.642531
5997.34,0.853077
5997.61,1.16384
5997.92,1.63413
5998.36,2.44618
5999.11,3.96732
5999.52,4.57295
5999.92,4.8332
5999.99,4.8385
6000.34,4.68461
6000.76,4.12845
6001.46,2.76125
6001.95,1.8102
6002.28,1.27658
6002.55,0.939329
6002.78,0.710521
6003.01,0.531858
6003.23,0.402648
6003.43,0.310056
6003.63,0.240095
6003.84,0.187891
6004.05,0.14722
6004.28,0.117075
6004.5,0.0954214
6004.75,0.0778336
6005.03,0.0643169
6005.34,0.0539612
6005.72,0.0448811
6006.21,0.0369027
6006.82,0.0299392
6007.53,0.0242997
6008.37,0.0196667
6009.26,0.0162027
6010.31,0.0133199
6011.56,0.0109095
6012.91,0.00908966
6014.59,0.00752418
6016.55,0.00629184
6018.95,0.0053051
6021.39,0.0046573
6024.45,0.00416852
6027.71,0.00393755
6028.53,0.00392435
6030.57,0.00398807
6032.62,0.00425621
6034.15,0.00471734
6035.17,0.00528268
6035.94,0.00603263
6036.33,0.00669795
6036.65,0.00764204
6036.86,0.00869659
6037.07,0.010231
6037.25,0.0122557
6037.41,0.0147465
6037.56,0.0182262
6037.71,0.0230676
6037.84,0.0284886
6037.97,0.0355419
6038.1,0.0446535
6038.23,0.0563307
6038.37,0.0730886
6038.52,0.0952901
6038.68,0.127003
6038.84,0.168036
6039.02,0.225643
6039.21,0.306006
6039.41,0.412412
6039.63,0.561476
6039.89,0.779225
6040.21,1.11796
6041.21,2.35068
6041.6,2.6922
6041.97,2.81871
6042.0,2.81926
6042.36,2.71298
6042.73,2.412
6043.32,1.70217
6043.85,1.04735
6044.17,0.725454
6044.43,0.518729
6044.65,0.38077
6044.85,0.278011
6045.03,0.207888
6045.19,0.160411
6045.35,0.120171
6045.51,0.0905795
6045.66,0.0700401
6045.8,0.0541732
6045.94,0.042053
6046.09,0.0328942
6046.23,0.0260415
6046.37,0.0209598
6046.53,0.0168714
6046.69,0.0139841
6046.88,0.0116274
6047.08,0.0100848
6047.33,0.00881258
6047.68,0.00786627
6048.03,0.00737346
6048.73,0.0069415
6049.2,0.00685719
6050.23,0.00704281
6051.25,0.00772073
6052.02,0.00865693
6052.66,0.00991247
6053.11,0.0113183
6053.39,0.0126635
6053.65,0.0145611
6053.87,0.0169764
6054.04,0.019798
6054.21,0.0238242
6054.39,0.0296148
6054.54,0.0367409
6054.69,0.0465249
6054.84,0.0595407
6054.99,0.0770671
6055.14,0.100462
6055.28,0.131376
6055.43,0.171777
6055.58,0.223944
6055.73,0.29161
6055.89,0.382865
6056.07,0.516452
6056.26,0.68672
6056.46,0.928625
6056.7,1.28183
6056.98,1.81093
6057.37,2.69741
6058.18,4.77582
6058.55,5.47649
6058.93,5.79021
6059.0,5.79775
6059.37,5.57928
6059.73,4.97303
6060.3,3.57853
6060.83,2.23206
6061.15,1.53999
6061.41,1.11191
6061.63,0.80869
6061.84,0.592486
6062.03,0.43973
6062.2,0.326266
6062.37,0.245828
6062.53,0.183926
6062.68,0.14075
6062.83,0.107609
6062.97,0.0834659
6063.1,0.0657266
6063.24,0.0521746
6063.4,0.0406412
6063.55,0.0322805
6063.71,0.0262427
6063.88,0.0214319
6064.07,0.0177754
6064.27,0.0152207
6064.52,0.0131593
6064.84,0.0114013
6065.25,0.0100029
6065.89,0.00857618
6066.7,0.00743037
6067.55,0.00663009
6068.83,0.00588198
6070.11,0.00545037
6071.82,0.00516179
6073.53,0.00509114
6075.88,0.00525646
6078.81,0.00584981
6081.16,0.00669573
6083.45,0.00799702
6085.32,0.00959958
6086.92,0.0116063
6088.31,0.014112
6089.43,0.0169595
6090.44,0.0205304
6091.37,0.0251271
6092.17,0.0306427
6092.87,0.037299
6093.52,0.0461878
6094.04,0.0563666
6094.44,0.0675086
6094.8,0.0818973
6095.12,0.100215
6095.38,0.12282
6095.62,0.15079
6095.85,0.19002
6096.05,0.236198
6096.26,0.30042
6096.47,0.389874
6096.68,0.509651
6096.9,0.667468
6097.11,0.877125
6097.34,1.15067
6097.6,1.55398
6097.92,2.17708
6098.34,3.18227
6099.13,5.22569
6099.56,6.03283
6099.96,6.31624
6099.99,6.31742
6100.35,6.10429
6100.72,5.51487
6101.31,4.04158
6101.91,2.51347
6102.26,1.7558
6102.55,1.27207
6102.79,0.955226
6103.01,0.727304
6103.22,0.560425
6103.43,0.428255
6103.64,0.329025
6103.86,0.25553
6104.08,0.200173
6104.28,0.163238
6104.51,0.131793
6104.78,0.106531
6105.04,0.088812
6105.35,0.074354
6105.75,0.0612427
6106.23,0.0504076
6106.82,0.0411949
6107.46,0.0340765
6108.26,0.0277668
6109.22,0.0225215
6110.34,0.0183564
6111.54,0.0153383
6113.01,0.01293
6114.18,0.0117039
6115.35,0.0109648
6116.85,0.0106919
6117.97,0.0110798
6118.81,0.0118613
6119.65,0.0133839
6120.07,0.0147292
6120.42,0.0165595
6120.7,0.0189853
6120.94,0.0224451
6121.12,0.0261977
6121.29,0.031597
6121.46,0.0390457
6121.62,0.0484646
6121.77,0.0613561
6121.92,0.0788763
6122.07,0.102482
6122.23,0.133959
6122.38,0.175462
6122.53,0.229508
6122.69,0.302671
6122.85,0.399301
6123.04,0.541794
6123.23,0.72467
6123.43,0.973181
6123.67,1.35375
6123.96,1.90728
6124.32,2.79531
6125.21,5.2018
6125.6,5.92087
6125.97,6.20192
6126.0,6.20304
6126.38,5.95968
6126.75,5.28652
6127.37,3.63308
6127.88,2.29548
6128.17,1.64299
6128.42,1.18929
6128.63,0.88638
6128.85,0.646848
6129.03,0.48102
6129.22,0.355793
6129.38,0.269074
6129.54,0.202339
6129.69,0.156215
6129.84,0.120738
6129.99,0.0937828
6130.13,0.0735447
6130.28,0.0591084
6130.43,0.0477647
6130.58,0.0396738
6130.75,0.0333367
6130.9,0.0299518
6131.06,0.0280902
6131.21,0.0275719
6131.36,0.0283606
6131.51,0.0305576
6131.66,0.0344018
6131.81,0.0402749
6131.97,0.0491196
6132.12,0.0615366
6132.28,0.0785282
6132.44,0.101313
6132.6,0.131326
6132.75,0.170193
6132.91,0.219705
6133.09,0.29344
6133.28,0.387203
6133.49,0.522342
6133.73,0.723779
6134.02,1.01818
6134.41,1.49954
6135.19,2.55841
6135.6,2.94028
6135.98,3.07923
6136.0,3.07966
6136.35,2.97541
6136.72,2.65848
6137.29,1.92273
6137.86,1.15997
6138.16,0.824088
6138.42,0.591107
6138.64,0.435078
6138.83,0.324943
6139.03,0.238617
6139.19,0.181311
6139.35,0.138513
6139.51,0.105143
6139.66,0.0795004
6139.82,0.0600681
6139.96,0.0471229
6140.09,0.0371761
6140.23,0.029599
6140.39,0.0231755
6140.53,0.0190069
6140.69,0.015391
6140.86,0.0128498
6141.06,0.0107698
6141.29,0.00920236
6141.56,0.00807813
6141.89,0.00720431
6142.42,0.00635628
6143.26,0.005536
6144.32,0.00486984
6145.73,0.00429479
6147.5,0.0038429
6149.46,0.00352986
6153.23,0.00319447
6158.26,0.00303877
6159.51,0.00303487
6165.26,0.00317487
6169.57,0.00345757
6172.93,0.00386914
6175.81,0.00445646
6177.73,0.00509101
6179.07,0.00578834
6180.02,0.00659847
6180.5,0.00734189
6180.78,0.00811104
6181.07,0.00940618
6181.26,0.0107824
6181.45,0.0128182
6181.61,0.0153888
6181.78,0.0189504
6181.94,0.0237307
6182.1,0.0302437
6182.26,0.0390194
6182.42,0.050694
6182.58,0.0660147
6182.74,0.0858301
6182.92,0.115177
6183.1,0.153076
6183.3,0.203207
6183.52,0.277574
6183.77,0.381915
6184.08,0.547674
6184.52,0.832073
6185.18,1.26996
6185.59,1.46515
6185.97,1.53649
6186.0,1.53689
6186.35,1.48403
6186.73,1.32279
6187.33,0.93986
6187.85,0.594879
6188.18,0.411858
6188.45,0.295349
6188.68,0.215419
6188.87,0.164406
6189.05,0.125748
6189.24,0.0958293
6189.42,0.0731907
6189.58,0.0585232
6189.73,0.0473868
6189.92,0.0379243
6190.07,0.0321603
6190.23,0.028045
6190.44,0.0244525
6190.7,0.0220446
6191.01,0.0210152
6191.12,0.0209584
6191.64,0.0219011
6192.26,0.0246328
6192.98,0.0294825
6193.62,0.035938
6194.08,0.0426005
6194.51,0.0516698
6194.86,0.0626651
6195.14,0.075032
6195.41,0.0928104
6195.63,0.113194
6195.84,0.139447
6196.05,0.175139
6196.26,0.223512
6196.46,0.28715
6196.66,0.368803
6196.88,0.487824
6197.11,0.642887
6197.33,0.845274
6197.59,1.13236
6197.91,1.58112
6198.36,2.36703
6199.14,3.84046
6199.58,4.41064
6199.99,4.59897
6199.99,4.59898
6200.38,4.42757
6200.79,3.90476
6201.54,2.53077
6202.0,1.68683
6202.32,1.22448
6202.6,0.891683
6202.85,0.660546
6203.08,0.496641
6203.29,0.381709
6203.49,0.297504
6203.7,0.230159
6203.91,0.179991
6204.11,0.142937
6204.33,0.114943
6204.56,0.0934526
6204.82,0.0760518
6205.08,0.0637561
6205.39,0.0532934
6205.76,0.0447139
6206.21,0.0371768
6206.8,0.0304189
6207.45,0.0251343
6208.24,0.0206323
6209.07,0.0172044
6210.17,0.0140371
6211.27,0.0118194
6212.7,0.00979863
6214.42,0.00818298
6216.45,0.00695271
6218.8,0.00606206
6221.73,0.00544925
6224.08,0.00523608
6225.25,0.00521156
6227.38,0.00531991
6229.5,0.005683
6231.09,0.00622872
6232.41,0.00699936
6233.47,0.00799783
6234.28,0.0091961
6234.82,0.0104448
6235.23,0.0119311
6235.5,0.0134939
6235.7,0.0152281
6235.9,0.0177609
6236.09,0.0210825
6236.27,0.025907
6236.43,0.0319122
6236.59,0.0402558
6236.72,0.0499096
6236.86,0.0625882
6237.0,0.0791256
6237.13,0.100532
6237.29,0.133261
6237.44,0.173679
6237.61,0.230942
6237.77,0.305008
6237.93,0.39928
6238.12,0.539542
6238.32,0.7271
6238.54,0.985353
6238.78,1.33338
6239.09,1.89541
6239.57,2.96067
6240.22,4.40588
6240.61,5.00602
6240.99,5.22622
6241.0,5.22643
6241.38,5.02118
6241.78,4.40496
6242.47,2.85328
6242.94,1.84089
6243.22,1.33332
6243.48,0.961721
6243.69,0.708464
6243.9,0.517691
6244.09,0.382451
6244.26,0.291825
6244.42,0.220812
6244.59,0.166047
6244.73,0.128509
6244.89,0.0970914
6245.03,0.0765775
6245.16,0.0607492
6245.3,0.0486311
6245.46,0.0381129
6245.62,0.0305214
6245.78,0.0250659
6245.96,0.0206859
6246.14,0.017644
6246.38,0.0150453
6246.66,0.0130939
6247.04,0.0115181
6247.61,0.0101201
6248.37,0.00898761
6249.13,0.00825718
6250.66,0.00743095
6252.19,0.00708411
6253.21,0.00702054
6254.84,0.00715537
6256.47,0.00764951
6257.29,0.00823341
6257.7,0.00887529
6258.0,0.00979645
6258.26,0.01115
6258.46,0.0128923
6258.66,0.0155534
6258.84,0.0189803
6259.02,0.0238461
6259.17,0.0295446
6259.33,0.0370636
6259.48,0.0468651
6259.66,0.0618906
6259.83,0.0814751
6260.01,0.107329
6260.21,0.144274
6260.44,0.196462
6260.68,0.268753
6260.94,0.365961
6261.31,0.535732
6262.18,0.981556
