29-Cu-63(n,&gamma;) ENDF/B-VII.1
34306.7,0.0134192
34311.2,0.0111372
34316.6,0.00922749
34322.0,0.00787999
34328.7,0.0066961
34338.0,0.00559507
34347.2,0.00486393
34360.6,0.00418657
34376.0,0.00373341
34391.5,0.00350058
34406.5,0.00343493
34420.1,0.00351049
34433.7,0.00374665
34446.1,0.00416991
34456.4,0.00477204
34464.7,0.00552686
34471.6,0.00647203
34477.4,0.00762933
34483.0,0.00924317
34487.4,0.0110623
34491.0,0.0131731
34494.4,0.0159079
34497.3,0.019175
34499.8,0.0229273
34502.0,0.0277647
34503.9,0.033449
34505.5,0.0400347
34507.0,0.0488391
34508.2,0.0587111
34509.5,0.0722907
34510.7,0.0912232
34511.8,0.114662
34512.9,0.146231
34513.9,0.188233
34515.0,0.241684
34516.2,0.318029
34517.6,0.427892
34519.2,0.599
34523.3,1.06537
34525.1,1.21425
34526.9,1.26909
34527.0,1.26934
34528.7,1.2211
34530.6,1.0697
34535.5,0.514252
34537.1,0.366949
34538.4,0.276426
34539.5,0.209445
34540.7,0.159651
34541.8,0.124673
34542.9,0.0986115
34543.9,0.0812043
34545.1,0.0645449
34546.4,0.0522936
34547.9,0.0426761
34549.5,0.0353951
34551.5,0.0286901
34553.9,0.0232903
34556.7,0.0189177
34559.6,0.0156479
34563.2,0.0127379
34567.5,0.0103642
34572.6,0.00839694
34578.5,0.00683087
34585.3,0.00561312
34592.6,0.00471477
34601.4,0.00396791
34611.1,0.00339601
34623.2,0.00291009
34637.8,0.00252446
34658.2,0.00218877
34679.6,0.00198508
34699.1,0.00189219
34707.8,0.0018801
34722.1,0.00192427
34731.6,0.00202381
34738.7,0.00217377
34743.4,0.00234903
34747.2,0.00257059
34750.9,0.00290251
34753.8,0.00334637
34755.6,0.00381752
34757.0,0.00444781
34758.1,0.00521368
34759.0,0.00618555
34759.7,0.00729848
34760.6,0.00906968
34761.3,0.0112886
34762.0,0.0143387
34762.7,0.0184932
34763.4,0.0238184
34764.2,0.0311574
34764.9,0.0407591
34765.6,0.0531094
34766.4,0.0716636
34767.4,0.0979556
34768.3,0.132883
34769.5,0.183858
34771.0,0.266956
34774.6,0.494381
34776.2,0.568755
34777.7,0.600409
34778.0,0.601378
34779.4,0.581003
34780.9,0.523824
34783.2,0.389085
34785.6,0.231787
34786.9,0.166665
34788.0,0.119173
34789.0,0.0865522
34789.8,0.065624
34790.6,0.0491995
34791.3,0.0379934
34792.1,0.0286123
34792.8,0.0219039
34793.5,0.0168778
34794.3,0.0131615
34795.0,0.0104439
34795.7,0.00847216
34796.5,0.00691725
34797.4,0.00571332
34798.5,0.00480978
34799.7,0.00415946
34801.5,0.00358479
34803.9,0.0031548
34807.7,0.0027896
34811.7,0.00259145
34817.0,0.00251527
34821.0,0.00258899
34823.7,0.00272487
34826.4,0.00299927
34828.2,0.0033898
34829.5,0.00388661
34830.5,0.00455155
34831.3,0.00546345
34832.1,0.00662111
34832.7,0.00796226
34833.3,0.00976538
34834.0,0.0121703
34834.6,0.0153505
34835.3,0.0199916
34836.0,0.0261414
34836.7,0.0341713
34837.4,0.0444886
34838.1,0.0588518
34838.9,0.0769936
34839.7,0.103587
34840.7,0.141817
34841.9,0.197224
34843.6,0.293687
34846.4,0.47012
34848.2,0.55122
34849.8,0.580831
34850.0,0.581271
34851.5,0.560584
34853.1,0.493954
34855.7,0.335774
34857.8,0.211894
34859.0,0.152583
34860.0,0.113211
34860.9,0.0826351
34861.7,0.0627116
34862.5,0.0469849
34863.2,0.0363884
34863.8,0.0280405
34864.5,0.0218601
34865.1,0.0170639
34865.7,0.0133868
34866.4,0.0105975
34867.0,0.00850239
34867.7,0.00675305
34868.4,0.0055117
34869.3,0.0045433
34870.0,0.0039084
34871.1,0.00334608
34872.1,0.00298547
34873.8,0.00262997
34876.3,0.00232359
34879.7,0.00207814
34885.5,0.00183028
34892.8,0.00165463
34902.6,0.00152169
34922.2,0.00139593
34968.4,0.00129731
34989.9,0.00128682
35032.4,0.00133253
35051.9,0.00142842
35061.6,0.00153745
35068.8,0.00170211
35074.2,0.00193264
35077.1,0.00215307
35079.2,0.00243593
35080.7,0.00276212
35081.8,0.003158
35082.7,0.00366143
35083.6,0.00441719
35084.4,0.0054229
35085.1,0.00668892
35085.8,0.00843669
35086.6,0.010827
35087.3,0.014057
35088.0,0.0183611
35088.8,0.0241672
35089.5,0.0319087
35090.3,0.0418176
35091.2,0.0562295
35092.1,0.0768809
35093.3,0.107877
35094.8,0.157429
35098.7,0.306921
35100.3,0.351073
35101.9,0.367184
35102.0,0.367215
35103.4,0.354796
35104.9,0.319981
35107.2,0.235325
35109.7,0.140815
35111.0,0.0996138
35112.1,0.071995
35113.1,0.0524023
35113.9,0.0388354
35114.7,0.0295682
35115.4,0.0225174
35116.2,0.017223
35116.9,0.0132027
35117.6,0.0101961
35118.3,0.00797793
35119.1,0.00636004
35119.7,0.0053164
35120.4,0.00443945
35121.3,0.00368177
35122.2,0.00317724
35123.3,0.00278093
35124.8,0.00245495
35126.9,0.00217326
35129.8,0.00195494
35134.2,0.00176099
35141.3,0.00158845
35149.9,0.00148865
35167.0,0.0014016
35186.2,0.00137518
35216.1,0.00139958
35245.9,0.00147279
35270.3,0.00161546
35285.0,0.00180782
35292.6,0.00199403
35298.9,0.00225324
35304.0,0.00259945
35307.6,0.0030023
35310.0,0.00340761
35312.1,0.00397022
35313.5,0.00463678
35314.7,0.00549687
35315.6,0.00642082
35316.4,0.00775016
35317.2,0.00945181
35317.9,0.0118324
35318.6,0.0147238
35319.3,0.01858
35320.0,0.0236766
35320.7,0.0305804
35321.4,0.0401844
35322.1,0.0526789
35322.9,0.068644
35323.8,0.093204
35324.7,0.126178
35325.8,0.175653
35327.1,0.249665
35329.1,0.386418
35331.6,0.564857
35333.3,0.649105
35334.9,0.679962
35335.0,0.680125
35336.5,0.657444
35338.2,0.577987
35340.7,0.399894
35342.8,0.255901
35344.1,0.182909
35345.1,0.133692
35346.1,0.0991618
35346.9,0.0743694
35347.7,0.0567937
35348.4,0.0430635
35349.2,0.0325414
35349.8,0.0257808
35350.5,0.0205049
35351.1,0.0164279
35351.8,0.0130363
35352.6,0.0103344
35353.3,0.00840123
35354.1,0.00702041
35355.0,0.00582898
35356.2,0.00490248
35357.3,0.00430306
35359.0,0.00373695
35361.5,0.00322566
35364.9,0.00281092
35369.1,0.0024891
35375.2,0.0022159
35382.5,0.00203321
35394.1,0.00189504
35411.6,0.00181583
35417.4,0.00180969
35447.0,0.0018498
35476.6,0.0019826
35496.9,0.0021657
35512.0,0.00242516
35521.1,0.00273987
35527.2,0.00312138
35531.3,0.00354976
35534.3,0.00408088
35536.4,0.0046841
35537.9,0.0054565
35538.9,0.00627765
35539.9,0.00752817
35540.8,0.00917827
35541.6,0.0112736
35542.3,0.0140367
35543.1,0.0178295
35543.8,0.0229848
35544.5,0.0299077
35545.3,0.0390686
35546.0,0.0510008
35546.8,0.0680034
35547.7,0.0910806
35548.6,0.123921
35549.6,0.168126
35550.8,0.231939
35552.6,0.350088
35555.3,0.542069
35557.2,0.636772
35558.8,0.671586
35559.0,0.672204
35560.5,0.647923
35562.0,0.579801
35564.4,0.421456
35566.8,0.257642
35568.1,0.180683
35569.2,0.13063
35570.2,0.097071
35571.0,0.0729911
35571.8,0.0559341
35572.5,0.0426166
35573.3,0.0324111
35574.0,0.0247276
35574.8,0.0193064
35575.5,0.0151705
35576.2,0.0121522
35577.0,0.00996579
35577.7,0.00838859
35578.6,0.00711565
35579.6,0.00605514
35580.9,0.00525569
35582.6,0.00461687
35584.7,0.00414028
35588.1,0.00368586
35593.1,0.00330261
35598.2,0.00308795
35608.4,0.00288623
35621.9,0.0028229
35657.9,0.00299057
35704.2,0.00350937
35740.2,0.0041836
35764.3,0.00492128
35780.2,0.00570383
35789.5,0.00640954
35798.8,0.00750474
35804.0,0.00843997
35809.2,0.00982845
35813.2,0.0114743
35816.6,0.0135928
35818.8,0.0157384
35820.8,0.0186151
35822.3,0.0221613
35823.5,0.0264654
35824.5,0.0319298
35825.4,0.038387
35826.3,0.0473255
35827.1,0.0596847
35827.9,0.0747171
35828.7,0.0945324
35829.5,0.120349
35830.4,0.159833
35831.3,0.211488
35832.2,0.280916
35833.3,0.385559
35834.7,0.547024
35836.7,0.833235
35839.6,1.28213
35841.3,1.479
35843.0,1.54794
35843.1,1.54811
35844.6,1.4955
35846.2,1.33884
35848.7,0.96
35851.0,0.607794
35852.4,0.432166
35853.5,0.317638
35854.5,0.240539
35855.4,0.181701
35856.3,0.136486
35857.1,0.106299
35858.0,0.0818262
35858.9,0.0637876
35859.7,0.0506594
35860.6,0.0411864
35861.5,0.0343707
35862.5,0.0286431
35863.7,0.0241385
35865.1,0.0207766
35866.9,0.0180966
35869.4,0.0157638
35872.9,0.0137681
35877.2,0.0123744
35882.9,0.0113646
35891.4,0.0107221
35897.0,0.0106135
35912.6,0.0110315
35933.4,0.012521
35954.2,0.0148821
35974.9,0.0183241
35992.9,0.0225436
36009.9,0.0281601
36024.0,0.0346646
36037.3,0.0429967
36049.1,0.0531771
36060.4,0.0665505
36071.5,0.084676
36080.9,0.105729
36090.4,0.134049
36100.6,0.174586
36113.8,0.242609
36125.9,0.30476
36134.5,0.329355
36137.3,0.33129
36144.1,0.322716
36153.1,0.286896
36173.1,0.181793
36182.7,0.14173
36192.1,0.111904
36202.2,0.0887066
36211.0,0.0743076
36215.4,0.0705424
36217.7,0.0720545
36219.1,0.0764498
36220.6,0.085858
36221.9,0.100472
36223.1,0.120652
36224.2,0.149922
36225.4,0.189351
36226.8,0.25063
36229.0,0.36558
36231.8,0.521523
36233.6,0.585322
36235.0,0.601218
36236.6,0.577159
36238.2,0.51727
36241.1,0.349083
36243.2,0.233663
36244.7,0.169763
36245.8,0.129615
36246.9,0.101979
36247.8,0.0833432
36248.8,0.0693597
36249.9,0.0570244
36251.1,0.0488752
36252.5,0.042751
36254.4,0.0381569
36257.2,0.034641
36263.3,0.0306204
36273.9,0.0260349
36290.7,0.0209925
36308.7,0.0171858
36330.8,0.013897
36353.0,0.0115905
36375.1,0.00992118
36405.9,0.00830787
36441.4,0.00713912
36471.8,0.00653965
36502.2,0.00623104
36522.4,0.00617146
36552.8,0.00630658
36583.2,0.0067522
36613.6,0.00760599
36638.9,0.0087881
36659.1,0.0101981
36679.4,0.0122388
36697.1,0.0148311
36711.9,0.0178781
36726.7,0.022171
36738.5,0.0269722
36750.3,0.0336238
36760.4,0.0415208
36769.7,0.0513816
36779.2,0.0652092
36787.6,0.0819165
36796.1,0.104009
36806.0,0.137522
36820.8,0.19254
36827.6,0.208207
36832.3,0.211517
36838.4,0.205402
36847.2,0.180286
36863.4,0.120795
36872.0,0.0957436
36879.4,0.0796573
36887.9,0.0668131
36894.2,0.0610175
36899.5,0.0592985
36902.4,0.0601744
36905.3,0.0631132
36908.1,0.0698423
36910.0,0.078416
36911.4,0.0887231
36912.9,0.104348
36914.1,0.123332
36915.2,0.149867
36916.5,0.18918
36917.7,0.239036
36919.0,0.311993
36920.6,0.424151
36922.5,0.596461
36926.3,0.982472
36928.4,1.11659
36930.0,1.15359
36931.6,1.11579
36933.5,0.994862
36936.8,0.664661
36939.0,0.448134
36940.6,0.329871
36941.9,0.247267
36943.2,0.188647
36944.4,0.146456
36945.6,0.117024
36946.7,0.0953311
36948.0,0.0775293
36949.5,0.0636818
36951.1,0.0533656
36952.7,0.0461912
36954.9,0.0395077
36957.6,0.0337813
36961.4,0.0283242
36966.3,0.023689
36972.4,0.0198802
36980.6,0.0164814
36990.0,0.0138621
37002.7,0.0114393
37017.4,0.00948975
37036.6,0.00773517
37054.7,0.00656529
37079.1,0.00544484
37095.5,0.0049576
37097.8,0.00493292
37101.3,0.00504966
37103.0,0.00531504
37104.2,0.00568685
37105.4,0.00641374
37106.6,0.00746477
37107.7,0.00907411
37108.7,0.0110413
37109.7,0.0138328
37110.8,0.0180886
37112.1,0.0243589
37113.8,0.0343679
37117.7,0.0612367
37119.4,0.0692756
37121.0,0.0720541
37122.5,0.0696047
37124.3,0.0611334
37129.0,0.0288418
37130.5,0.0207898
37131.7,0.0155551
37132.8,0.0119643
37133.7,0.00956283
37134.7,0.00778454
37135.7,0.00650627
37136.6,0.00561131
37137.8,0.00488981
37138.7,0.00454643
37140.4,0.00414049
37143.0,0.00387303
37150.7,0.00359135
37178.3,0.00307854
37222.8,0.00255835
37274.0,0.00214211
37335.4,0.00181641
37396.8,0.00160571
37478.7,0.0014459
37550.4,0.00140081
37622.0,0.00145886
37662.9,0.00155841
37703.9,0.00173939
37734.6,0.00196053
37765.3,0.00230442
37790.9,0.00274807
37811.4,0.00327562
37829.3,0.00393902
37844.6,0.00475176
37857.9,0.00574727
37870.5,0.00707453
37881.0,0.00864192
37889.9,0.0104935
37898.4,0.012904
37905.5,0.0157248
37912.7,0.019661
37918.8,0.0244129
37924.2,0.030205
37929.0,0.0373725
37933.6,0.0470001
37937.2,0.0575374
37940.8,0.0716979
37944.3,0.0906986
37947.4,0.114077
37950.4,0.146121
37953.3,0.186513
37956.5,0.245129
37965.2,0.440815
37968.0,0.480276
37970.2,0.490743
37973.3,0.470195
37976.9,0.405401
37984.0,0.241084
37987.2,0.183682
37990.2,0.142585
37993.3,0.111653
37996.5,0.0883151
37999.6,0.0716619
38003.3,0.057372
38007.4,0.0463048
38012.0,0.0373692
38016.9,0.0306954
38021.8,0.0260545
38026.5,0.023028
38031.5,0.0211989
38034.0,0.020896
38037.3,0.0215411
38038.8,0.022654
38040.4,0.0248806
38041.5,0.0278558
38042.7,0.0327248
38043.6,0.0390132
38044.6,0.0482764
38045.5,0.060129
38046.3,0.0764119
38047.2,0.0983708
38048.0,0.12738
38048.9,0.166438
38050.0,0.224128
38051.1,0.307638
38052.4,0.42438
38054.3,0.639856
38057.4,1.00843
38059.2,1.16135
38060.8,1.21675
38061.0,1.21715
38062.5,1.17682
38064.3,1.03906
38067.0,0.71633
38069.2,0.465667
38070.5,0.335836
38071.7,0.244722
38072.7,0.182901
38073.6,0.13763
38074.4,0.106642
38075.2,0.0824841
38076.0,0.0639782
38076.8,0.0501497
38077.6,0.039641
38078.4,0.0326642
38079.3,0.0262841
38080.2,0.0217922
38081.3,0.0180941
38082.5,0.0153825
38084.0,0.0132067
38085.8,0.011509
38088.8,0.00970692
38092.7,0.0081805
38097.7,0.00692505
38103.7,0.00590687
38111.1,0.00503438
38121.4,0.00420708
38135.2,0.00347174
38151.9,0.00288077
38168.6,0.00247016
38194.2,0.00203239
38222.3,0.00171434
38256.0,0.00146048
38289.7,0.00130191
38335.7,0.00116442
38372.6,0.0011298
38403.3,0.00118499
38415.6,0.00126282
38426.4,0.00139523
38433.4,0.00156246
38438.0,0.00175572
38441.5,0.00200319
38443.2,0.00221096
38444.7,0.00248734
38445.8,0.00284067
38446.8,0.00332023
38447.7,0.00393395
38448.6,0.00483006
38449.3,0.00588307
38450.1,0.0074432
38450.8,0.00945157
38451.6,0.0121412
38452.3,0.0156971
38453.0,0.0203312
38453.8,0.0270263
38454.7,0.0356718
38455.5,0.0476836
38456.5,0.0648243
38457.7,0.0904584
38459.1,0.1282
38463.5,0.269089
38465.3,0.308283
38466.9,0.322573
38467.0,0.322622
38468.6,0.310155
38470.4,0.272443
38473.4,0.176159
38475.4,0.114045
38476.7,0.0812313
38477.7,0.0603346
38478.7,0.0441045
38479.6,0.0332799
38480.5,0.0249256
38481.3,0.0190976
38482.0,0.0148734
38482.8,0.0118355
38483.5,0.00956283
38484.2,0.00788997
38484.9,0.00667872
38485.9,0.00564545
38486.6,0.00509874
38487.3,0.00473081
38488.4,0.00440252
38489.9,0.00427372
38491.9,0.00441017
38493.6,0.00475655
38495.3,0.00537367
38496.5,0.00603316
38497.7,0.00712695
38498.6,0.00830263
38499.5,0.0099873
38500.4,0.0124183
38501.1,0.0155153
38501.9,0.0198051
38502.6,0.0247399
38503.4,0.0319893
38504.1,0.0415945
38504.9,0.0541467
38505.6,0.0702946
38506.5,0.0938111
38507.4,0.124806
38508.3,0.167951
38509.5,0.230656
38510.8,0.327132
38513.2,0.529221
38515.6,0.732033
38517.3,0.82878
38518.9,0.866107
38519.0,0.866189
38520.6,0.832894
38522.3,0.737797
38525.0,0.507587
38527.3,0.319379
38528.6,0.224366
38529.7,0.165975
38530.7,0.122706
38531.6,0.0921141
38532.4,0.070131
38533.2,0.0530178
38534.0,0.0399474
38534.7,0.0306637
38535.5,0.0236637
38536.2,0.0184444
38537.0,0.0145887
38537.7,0.0117569
38538.5,0.00968175
38539.3,0.00807161
38540.3,0.00666405
38541.5,0.00554353
38542.7,0.00479422
38544.3,0.00411669
38546.2,0.00358013
38548.8,0.00305708
38552.1,0.00260835
38556.0,0.00224029
38561.5,0.00189937
38567.1,0.0016785
38575.4,0.0014708
38583.4,0.0013503
38599.0,0.00122387
38614.7,0.00117805
38619.9,0.00117504
38640.0,0.00121108
38660.1,0.0013289
38673.7,0.00147806
38687.3,0.00172286
38696.4,0.00197718
38705.5,0.00235695
38713.2,0.00285114
38718.6,0.00334066
38723.7,0.00399087
38728.1,0.00477037
38732.2,0.0058074
38735.6,0.00701136
38738.7,0.00854062
38741.5,0.0105617
38743.6,0.0126127
38745.3,0.0151369
38747.0,0.0184242
38748.3,0.0221828
38749.4,0.0267679
38750.5,0.0331647
38751.6,0.0418217
38752.6,0.0523805
38753.5,0.0661499
38754.5,0.0848755
38755.5,0.109439
38756.6,0.144672
38757.7,0.193084
38759.0,0.263891
38760.6,0.373288
38765.6,0.784182
38767.4,0.886257
38769.0,0.915447
38770.6,0.888001
38772.2,0.80075
38774.9,0.588596
38777.6,0.367195
38779.1,0.259019
38780.4,0.18927
38781.6,0.140532
38782.7,0.106274
38783.7,0.0824473
38784.6,0.0648418
38785.6,0.0511941
38786.5,0.0410118
38787.6,0.0325297
38788.8,0.026237
38790.1,0.0212662
38791.4,0.0177645
38793.0,0.0146744
38794.9,0.0121868
38797.3,0.00992536
38800.1,0.0080943
38803.5,0.00656435
38807.5,0.00532804
38812.1,0.00433542
38817.2,0.00357458
38823.1,0.00296085
38829.9,0.00247233
38836.8,0.00212845
38845.3,0.00182258
38855.9,0.00156769
38868.5,0.00136501
38883.1,0.00121199
38903.9,0.00107853
38935.0,9.72992E-4
38977.4,9.17416E-4
38999.1,9.09097E-4
39049.6,9.27348E-4
39105.5,0.00100141
39154.2,0.00112093
39197.4,0.00129593
39235.3,0.00153784
39262.3,0.00179805
39289.3,0.00218174
39311.0,0.00263578
39329.9,0.00321169
39345.7,0.00389823
39360.3,0.00480389
39372.9,0.00591917
39384.4,0.00737446
39393.9,0.00907353
39402.7,0.0112981
39410.6,0.0141395
39417.3,0.0175883
39423.1,0.0216945
39428.1,0.0266642
39432.6,0.0327952
39436.4,0.0398429
39440.3,0.0498543
39443.5,0.0612694
39446.2,0.0747416
39448.7,0.0921693
39450.8,0.113019
39452.9,0.140466
39454.5,0.169905
39456.0,0.209826
39457.7,0.266462
39459.2,0.342545
39460.8,0.44273
39462.4,0.583916
39464.1,0.777679
39466.3,1.08676
39471.1,1.87045
39473.4,2.10379
39475.1,2.16264
39476.8,2.10134
39479.0,1.88024
39482.8,1.26201
39485.4,0.873407
39487.3,0.640123
39488.9,0.485573
39490.3,0.381802
39491.7,0.301557
39493.2,0.239813
39494.8,0.192367
39496.4,0.157081
39498.3,0.126461
39500.2,0.103477
39502.8,0.0827092
39505.3,0.0679085
39508.4,0.0546031
39512.0,0.0438277
39516.0,0.0353863
39520.7,0.0282991
39525.5,0.0231245
39530.9,0.01886
39537.4,0.0151534
39544.2,0.0123971
39552.1,0.0100743
39561.1,0.00817721
39571.9,0.00657383
39583.1,0.00539658
39595.8,0.00445797
39610.2,0.00369171
39626.4,0.00308181
39642.6,0.00264475
39664.3,0.0022339
39691.3,0.00189374
39723.7,0.00164236
39754.4,0.00151164
39774.2,0.0014834
39789.7,0.00152166
39800.1,0.00160942
39807.8,0.00176303
39813.0,0.00196833
39816.1,0.00219489
39818.3,0.00247324
39819.9,0.00284643
39821.0,0.00325471
39822.0,0.00388753
39823.0,0.00473194
39823.8,0.00577636
39824.6,0.00725914
39825.3,0.00911189
39826.1,0.0115911
39826.8,0.014868
39827.6,0.019142
39828.4,0.0253265
39829.2,0.0333313
39830.1,0.0444767
39831.1,0.0606993
39832.2,0.0830973
39833.6,0.116617
39835.8,0.183345
39838.4,0.266345
39840.2,0.305524
39841.9,0.319851
39842.0,0.319901
39843.6,0.307659
39845.3,0.27361
39847.9,0.193054
39850.2,0.122625
39851.6,0.0875328
39852.7,0.0634883
39853.7,0.047114
39854.6,0.0357551
39855.4,0.0268435
39856.2,0.0208772
39856.9,0.0162054
39857.7,0.0125166
39858.4,0.00986594
39859.1,0.00786032
39859.9,0.00635862
39860.7,0.00510947
39861.5,0.0042262
39862.3,0.00360289
39863.4,0.00307227
39864.6,0.00266567
39866.3,0.00233983
39868.7,0.00206431
39872.0,0.0018532
39877.0,0.00166692
39885.4,0.00150057
39899.4,0.00137741
39921.9,0.00131113
39942.9,0.00129938
39992.1,0.00135848
40034.2,0.00148406
40076.3,0.00170032
40107.9,0.00195986
40134.2,0.00228658
40155.3,0.00266842
40176.4,0.00323112
40192.1,0.00385057
40206.2,0.00463371
40218.5,0.00561508
40229.0,0.00681144
40238.7,0.00837195
40246.6,0.0101754
40253.6,0.0124089
40259.7,0.015119
40265.0,0.0183062
40270.2,0.0226578
40274.5,0.0277096
40278.3,0.0339948
40282.0,0.0424384
40285.0,0.0520623
40287.6,0.0638883
40289.8,0.0775332
40291.7,0.0940132
40293.6,0.115783
40295.1,0.140672
40296.8,0.177306
40298.2,0.221474
40299.7,0.280682
40301.1,0.357711
40302.7,0.469183
40304.4,0.631137
40306.8,0.905875
40311.1,1.44035
40313.1,1.60794
40315.1,1.67216
40317.1,1.61332
40319.2,1.43496
40325.1,0.707479
40327.0,0.524108
40328.7,0.392794
40330.2,0.299811
40331.8,0.233389
40333.3,0.18259
40334.7,0.151152
40336.4,0.120298
40338.2,0.0982437
40340.3,0.07935
40342.5,0.0652966
40345.1,0.0531731
40348.3,0.0426297
40352.0,0.0342705
40355.7,0.0282996
40360.2,0.0230793
40365.4,0.0187776
40370.9,0.0155452
40377.5,0.0128152
40385.2,0.0106076
40393.3,0.00901684
40402.9,0.00771919
40415.6,0.00663799
40429.5,0.00598705
40443.4,0.00571644
40448.0,0.005696
40462.8,0.00585809
40477.7,0.00639334
40491.0,0.00731202
40501.5,0.008457
40510.2,0.00985323
40518.7,0.0118142
40526.3,0.0143651
40532.8,0.0175092
40538.5,0.0213763
40543.4,0.0261304
40547.9,0.0322206
40551.7,0.039381
40555.4,0.0491022
40558.5,0.060237
40561.3,0.0743821
40564.0,0.0925736
40566.5,0.116209
40569.1,0.148591
40571.9,0.193947
40575.4,0.267584
40580.9,0.388355
40583.3,0.422914
40585.7,0.436456
40588.3,0.422397
40591.5,0.370602
40598.8,0.210859
40601.6,0.160337
40604.2,0.125351
40607.0,0.097859
40609.7,0.0786575
40612.5,0.0640591
40615.4,0.0527714
40618.8,0.0432691
40622.5,0.0359611
40626.3,0.0305659
40630.9,0.0260012
40636.9,0.0221258
40642.9,0.0198988
40649.4,0.0189176
40651.1,0.018894
40656.3,0.019477
40661.6,0.0212726
40665.5,0.0237719
40669.4,0.0278412
40672.4,0.032797
40675.0,0.0392258
40677.2,0.0473264
40679.0,0.0569844
40680.5,0.0695989
40681.9,0.0861345
40683.1,0.107058
40684.4,0.13587
40685.5,0.171861
40686.6,0.219911
40687.6,0.280134
40688.9,0.371273
40690.1,0.487892
40691.8,0.682811
40694.2,1.04265
40697.4,1.52161
40699.3,1.70592
40701.1,1.77293
40702.7,1.71655
40704.5,1.55168
40707.2,1.15107
40710.0,0.726835
40711.7,0.522648
40713.1,0.383188
40714.4,0.287365
40715.5,0.222802
40716.6,0.173497
40717.8,0.13459
40719.0,0.105769
40720.0,0.0869597
40721.4,0.0698848
40722.8,0.0572552
40724.3,0.0475926
40726.2,0.0391199
40728.1,0.0329126
40730.8,0.0269154
40733.9,0.0220426
40737.5,0.0181305
40741.5,0.0150137
40746.5,0.0122831
40752.5,0.0100358
40759.5,0.00825186
40767.8,0.00682735
40777.1,0.00572461
40788.7,0.0048028
40802.0,0.00409316
40817.6,0.00354246
40838.1,0.00307867
40864.8,0.0027219
40899.5,0.00250442
40919.1,0.00247398
40945.5,0.00256457
40961.4,0.00273432
40972.3,0.00296274
40983.3,0.00337007
40990.6,0.00383675
40997.0,0.00449859
41001.6,0.00524075
41005.3,0.00612691
41008.5,0.00728422
41010.6,0.00841772
41012.5,0.00986633
41013.8,0.0113798
41015.2,0.0136849
41016.2,0.0162354
41017.2,0.0198997
41018.1,0.0241999
41019.0,0.0300987
41019.8,0.0375539
41020.6,0.0474895
41021.4,0.0606102
41022.2,0.0777417
41023.1,0.102802
41024.0,0.137779
41025.0,0.182933
41026.0,0.246026
41027.2,0.338646
41028.7,0.473449
41033.3,0.99016
41035.1,1.14025
41036.9,1.19605
41037.0,1.19641
41038.7,1.15157
41040.4,1.02473
41043.2,0.722531
41045.5,0.460973
41046.9,0.330366
41048.1,0.239464
41049.2,0.178754
41050.1,0.134523
41051.1,0.100328
41051.9,0.0772408
41052.7,0.0602327
41053.5,0.0472086
41054.3,0.0373496
41055.1,0.0299529
41056.0,0.0238264
41057.0,0.0192834
41058.0,0.0157643
41059.1,0.0133236
41060.1,0.0115873
41061.8,0.00969788
41063.8,0.00820115
41066.3,0.00701749
41069.3,0.00600557
41073.5,0.0050767
41078.1,0.0044087
41083.8,0.00385854
41090.7,0.00343425
41099.8,0.00308759
41109.0,0.00287875
41127.3,0.00267021
41144.4,0.00261359
41164.8,0.00267544
41177.5,0.00284413
41185.2,0.00310178
41189.2,0.00339212
41191.2,0.00367528
41192.9,0.00410873
41194.2,0.00473143
41195.3,0.00549021
41196.1,0.00644752
41197.0,0.00796305
41197.9,0.009919
41198.7,0.0126387
41199.6,0.0163638
41200.4,0.0213786
41201.2,0.0280033
41202.1,0.0372244
41203.1,0.0501881
41204.1,0.066679
41205.3,0.0926784
41206.8,0.133904
41211.2,0.277776
41213.2,0.322874
41214.9,0.338101
41215.0,0.338172
41216.7,0.325347
41218.4,0.28806
41221.3,0.196649
41223.5,0.124385
41224.9,0.0880945
41226.0,0.0648002
41227.1,0.0478938
41228.0,0.035894
41228.8,0.0274907
41229.7,0.0210097
41230.5,0.0161107
41231.4,0.0124778
41232.2,0.00982983
41233.0,0.00801773
41233.8,0.006643
41234.8,0.00554617
41235.9,0.00474227
41237.3,0.00414666
41239.0,0.0037536
41241.2,0.00347596
41245.7,0.00320737
41254.6,0.00298771
41267.1,0.0028982
41275.0,0.00288844
41322.3,0.00304424
41383.2,0.00346505
41437.6,0.00399482
41478.3,0.00459421
41492.7,0.00496559
41499.9,0.00535629
41502.8,0.00578229
41504.6,0.00636366
41505.8,0.00706559
41507.0,0.00821338
41508.0,0.00958453
41508.9,0.0115508
41509.8,0.0143194
41510.8,0.0181352
41511.7,0.0232692
41512.7,0.0307736
41513.8,0.0409541
41515.0,0.0553686
41516.4,0.0775657
41518.7,0.120802
41521.6,0.175129
41523.4,0.198589
41525.0,0.205865
41526.7,0.198244
41528.6,0.173019
41533.3,0.0823365
41534.9,0.0578827
41536.1,0.0423393
41537.2,0.0315042
41538.3,0.0239675
41539.1,0.0192646
41540.0,0.0153192
41541.0,0.0124561
41541.9,0.0104602
41542.9,0.00899489
41544.1,0.00782376
41545.1,0.00724077
41547.0,0.00661514
41548.9,0.00634963
41554.9,0.0061472
41571.7,0.00630796
41613.4,0.00738853
41652.6,0.00885048
41688.1,0.0106611
41711.6,0.0122559
41716.7,0.0130088
