45-Rh-103(n,&gamma;) ENDF/B-VII.1
2400.93,6.75114
2401.47,4.73082
2401.89,3.11713
2402.17,2.26213
2402.39,1.74403
2402.59,1.38377
2402.77,1.15149
2402.95,0.99421
2403.08,0.921471
2403.25,0.880484
2403.43,0.900699
2403.61,0.982065
2403.78,1.12812
2403.96,1.34601
2404.17,1.7003
2404.37,2.18355
2404.59,2.8886
2404.83,3.84401
2405.1,5.26406
2405.49,7.69603
2406.17,12.4216
2406.52,14.1214
2406.86,14.8167
2406.9,14.8236
2407.24,14.2548
2407.61,12.531
2408.58,5.91049
2408.89,4.22386
2409.12,3.16499
2409.36,2.35872
2409.56,1.81043
2409.76,1.39161
2409.97,1.07348
2410.16,0.856437
2410.38,0.677157
2410.57,0.560582
2410.81,0.45252
2411.05,0.378445
2411.32,0.318119
2411.66,0.265509
2412.1,0.219196
2412.61,0.183233
2413.23,0.154181
2413.99,0.130697
2414.74,0.116428
2415.67,0.106814
2416.42,0.10441
2417.39,0.108241
2418.01,0.115892
2418.63,0.129765
2419.15,0.149723
2419.52,0.172878
2419.78,0.198585
2420.02,0.235096
2420.23,0.28236
2420.4,0.339155
2420.57,0.41907
2420.73,0.518443
2420.89,0.652886
2421.05,0.847244
2421.22,1.10976
2421.39,1.4587
2421.55,1.91414
2421.73,2.52385
2421.92,3.37928
2422.14,4.66794
2422.4,6.52509
2422.78,9.92111
2423.42,15.8857
2423.76,18.0648
2424.09,18.8549
2424.1,18.8558
2424.42,18.1584
2424.72,16.3108
2425.21,11.9087
2425.7,7.31697
2425.99,5.12301
2426.21,3.75836
2426.4,2.80869
2426.59,2.09097
2426.76,1.59558
2426.92,1.21339
2427.07,0.955783
2427.21,0.7648
2427.35,0.616699
2427.51,0.483457
2427.68,0.386996
2427.85,0.317418
2428.04,0.260204
2428.25,0.218249
2428.5,0.18455
2428.79,0.158752
2429.21,0.135246
2429.76,0.115791
2430.32,0.103229
2431.15,0.0914774
2431.97,0.0849398
2433.05,0.0809522
2433.59,0.0803822
2435.03,0.0825473
2436.47,0.0896183
2437.89,0.101849
2439.28,0.120408
2440.44,0.143101
2441.53,0.173623
2442.46,0.210154
2443.35,0.259941
2444.15,0.323388
2444.84,0.403083
2445.42,0.497823
2445.92,0.613265
2446.3,0.737777
2446.63,0.88905
2446.9,1.05719
2447.16,1.29261
2447.38,1.55962
2447.6,1.94399
2447.8,2.41582
2448.0,3.05685
2448.2,3.94866
2448.4,5.11595
2448.6,6.6515
2448.82,8.93103
2449.05,11.9704
2449.32,16.3763
2449.65,23.2078
2450.5,42.899
2450.88,48.8407
2451.2,50.507
2451.52,48.8281
2451.86,43.6512
2452.43,30.7819
2452.9,20.0216
2453.21,14.1474
2453.44,10.658
2453.66,8.05029
2453.87,6.03777
2454.07,4.64682
2454.27,3.59602
2454.47,2.81899
2454.67,2.24401
2454.86,1.8197
2455.09,1.46766
2455.34,1.19112
2455.57,1.00646
2455.9,0.818438
2456.23,0.685661
2456.65,0.565774
2457.14,0.462646
2457.75,0.372297
2458.45,0.29988
2459.15,0.24759
2459.94,0.203691
2460.87,0.166425
2461.93,0.135783
2463.08,0.111889
2464.2,0.0956819
2464.79,0.090259
2465.08,0.0891494
2465.52,0.0920075
2465.81,0.0997242
2466.03,0.110766
2466.25,0.128353
2466.46,0.15283
2466.68,0.190298
2466.91,0.243547
2467.17,0.321669
2467.48,0.441014
2468.31,0.816075
2468.66,0.923633
2468.99,0.961691
2469.33,0.922965
2469.66,0.819429
2470.31,0.522672
2470.69,0.353368
2470.97,0.255045
2471.21,0.189206
2471.43,0.143697
2471.61,0.114987
2471.8,0.0932775
2471.98,0.0772355
2472.16,0.0656077
2472.38,0.0561091
2472.59,0.0497812
2472.85,0.0448877
2473.19,0.0409856
2473.88,0.036886
2475.26,0.0323457
2477.31,0.0278364
2479.88,0.0239759
2483.48,0.020379
2486.01,0.0187288
2489.03,0.0176017
2490.53,0.0174225
2492.23,0.0177248
2493.92,0.0189669
2494.76,0.0203284
2495.33,0.0218727
2495.75,0.0238341
2496.1,0.0267488
2496.35,0.0302581
2496.57,0.0352744
2496.74,0.0413277
2496.92,0.0500806
2497.07,0.0608244
2497.23,0.0754418
2497.38,0.0950975
2497.54,0.121155
2497.69,0.154062
2497.85,0.198767
2498.03,0.266138
2498.22,0.352414
2498.43,0.476696
2498.67,0.657476
2499.01,0.957175
2499.67,1.60581
2500.02,1.85052
2500.35,1.9515
2500.4,1.95376
2500.7,1.8895
2501.01,1.70808
2501.5,1.2624
2501.99,0.789579
2502.26,0.586434
2502.48,0.454928
2502.66,0.376861
2502.78,0.33704
2502.96,0.301153
2503.1,0.292243
2503.25,0.301472
2503.39,0.329749
2503.54,0.378287
2503.71,0.46534
2503.88,0.584714
2504.09,0.773679
2504.31,1.04018
2504.58,1.44568
2505.07,2.35059
2505.56,3.21273
2505.91,3.62942
2506.2,3.74154
2506.51,3.61423
2506.81,3.25985
2507.29,2.41404
2507.81,1.45348
2508.1,1.01851
2508.32,0.746913
2508.51,0.561007
2508.7,0.414978
2508.87,0.315908
2509.04,0.239499
2509.19,0.184128
2509.34,0.144833
2509.49,0.115056
2509.66,0.0903859
2509.83,0.0727413
2510.01,0.0590625
2510.2,0.0497248
2510.43,0.0420092
2510.69,0.0365556
2511.01,0.0325779
2511.54,0.0289112
2512.24,0.0265814
2513.07,0.0257636
2513.72,0.0263222
2514.37,0.0282961
2514.81,0.0312285
2515.08,0.0345301
2515.3,0.0389681
2515.52,0.0460271
2515.7,0.0546541
2515.88,0.0672508
2516.04,0.0828434
2516.2,0.104209
2516.36,0.13409
2516.52,0.173946
2516.68,0.226508
2516.85,0.301597
2517.03,0.398734
2517.23,0.540702
2517.44,0.734884
2517.71,1.03887
2518.11,1.58645
2518.68,2.41965
2519.05,2.79836
2519.39,2.9271
2519.4,2.92737
2519.72,2.81812
2520.05,2.51337
2520.58,1.76184
2521.02,1.13823
2521.3,0.822249
2521.52,0.619939
2521.72,0.482591
2521.87,0.401132
2522.04,0.34003
2522.19,0.309745
2522.33,0.297893
2522.48,0.3063
2522.63,0.335761
2522.78,0.387684
2522.94,0.475422
2523.11,0.597508
2523.29,0.777888
2523.5,1.04269
2523.74,1.43861
2524.05,2.07843
2524.9,4.09617
2525.25,4.68283
2525.58,4.89546
2525.6,4.89626
2525.93,4.70203
2526.26,4.1674
2526.83,2.83594
2527.26,1.8162
2527.53,1.30309
2527.76,0.944749
2527.96,0.700906
2528.14,0.526428
2528.3,0.40506
2528.46,0.310634
2528.62,0.239608
2528.78,0.185956
2528.94,0.145993
2529.1,0.116573
2529.25,0.0951047
2529.41,0.0795238
2529.59,0.0670356
2529.82,0.0562958
2530.05,0.0493938
2530.4,0.0431012
2530.86,0.0385474
2531.32,0.0361634
2532.06,0.0349257
2532.78,0.03619
2533.26,0.0386389
2533.74,0.0432562
2534.07,0.0489875
2534.35,0.0570513
2534.58,0.0680136
2534.76,0.0814276
2534.92,0.0983182
2535.08,0.122089
2535.25,0.155397
2535.38,0.194114
2535.52,0.245009
2535.66,0.311228
2535.8,0.396404
2535.96,0.525123
2536.12,0.692031
2536.3,0.931519
2536.49,1.24477
2536.71,1.72109
2536.98,2.44793
2537.33,3.65128
2537.96,5.9051
2538.33,6.85984
2538.67,7.20837
2538.7,7.21119
2539.01,6.95978
2539.32,6.25955
2539.81,4.60087
2540.32,2.76168
2540.6,1.95106
2540.82,1.42767
2541.02,1.0465
2541.21,0.775396
2541.38,0.576049
2541.55,0.431407
2541.7,0.330018
2541.85,0.252794
2541.99,0.199392
2542.13,0.15865
2542.28,0.12606
2542.43,0.102021
2542.57,0.0843559
2542.76,0.0686994
2542.94,0.0579552
2543.13,0.0504501
2543.35,0.0441731
2543.64,0.0385514
2544.01,0.0338975
2544.6,0.0290737
2545.19,0.0258722
2546.2,0.0223624
2547.43,0.0198331
2549.08,0.0180335
2551.56,0.0170001
2552.38,0.0168961
2555.91,0.0173321
2559.43,0.0189145
2562.86,0.0215188
2566.09,0.025237
2568.78,0.0297143
2571.01,0.0346954
2573.14,0.0414247
2574.97,0.0495764
2576.72,0.0608542
2577.96,0.0723764
2579.12,0.0879072
2579.92,0.103764
2580.46,0.118957
2580.92,0.138706
2581.26,0.162098
2581.51,0.188084
2581.7,0.218409
2581.9,0.261804
2582.09,0.324392
2582.26,0.401401
2582.42,0.500148
2582.59,0.634374
2582.75,0.811511
2582.92,1.0416
2583.11,1.39094
2583.31,1.87508
2583.53,2.52123
2583.78,3.49713
2584.11,5.0639
2584.87,9.04731
2585.24,10.4465
2585.59,10.9307
2585.6,10.9319
2585.92,10.5534
2586.26,9.39934
2586.84,6.47998
2587.28,4.22839
2587.58,3.01482
2587.83,2.22836
2588.03,1.73088
2588.22,1.38236
2588.41,1.11539
2588.61,0.922273
2588.78,0.813154
2588.98,0.730803
2589.18,0.689338
2589.35,0.678886
2589.58,0.693176
2589.85,0.744043
2590.18,0.858106
2590.45,0.999169
2590.73,1.21682
2590.97,1.48811
2591.19,1.82557
2591.4,2.27696
2591.61,2.91042
2591.82,3.77229
2592.04,4.92702
2592.24,6.32922
2592.45,8.23923
2592.72,11.2441
2593.03,15.7745
2593.54,24.7685
2594.04,33.8195
2594.39,38.286
2594.73,40.3209
2594.8,40.3788
2595.14,38.9222
2595.51,34.4618
2596.2,22.1467
2596.63,14.8578
2596.93,10.6895
2597.18,7.94256
2597.39,6.09205
2597.6,4.69523
2597.81,3.59261
2598.02,2.77107
2598.23,2.18454
2598.44,1.74252
2598.66,1.41932
2598.9,1.15281
2599.19,0.931385
2599.51,0.762427
2599.87,0.63179
2600.31,0.517739
2600.85,0.422632
2601.47,0.345366
2602.15,0.286458
2603.02,0.234131
2603.93,0.197437
2605.07,0.167517
2605.93,0.153151
2607.07,0.142018
2608.21,0.138741
2609.39,0.143697
2610.57,0.159245
2611.49,0.182099
2612.28,0.21378
2612.93,0.254197
2613.46,0.30203
2613.88,0.35712
2614.21,0.420214
2614.5,0.499441
2614.76,0.597092
2614.98,0.719287
2615.19,0.882043
2615.39,1.11184
2615.57,1.38359
2615.75,1.74857
2615.93,2.2462
2616.12,2.90497
2616.3,3.76339
2616.5,4.99132
2616.7,6.55013
2616.94,8.84244
2617.22,12.3641
2617.66,19.0229
2618.26,28.484
2618.65,32.6507
2619.0,34.0191
2619.0,34.0191
2619.32,32.9174
2619.69,29.1084
2620.27,20.097
2620.74,12.8085
2621.03,9.25461
2621.25,6.92098
2621.48,5.13129
2621.67,3.91557
2621.86,2.97476
2622.06,2.26216
2622.25,1.73753
2622.44,1.35097
2622.63,1.06857
2622.82,0.86288
2623.03,0.700686
2623.27,0.570357
2623.54,0.469152
2623.86,0.386174
2624.19,0.326099
2624.61,0.27236
2625.11,0.226208
2625.71,0.186821
2626.43,0.153184
2627.31,0.124204
2628.31,0.101501
2629.32,0.0855201
2630.63,0.0709499
2632.21,0.0594629
2633.95,0.0516271
2635.67,0.0475679
2636.74,0.0468125
2637.57,0.0473919
2638.48,0.0497984
2639.09,0.0532868
2639.58,0.0586922
2639.85,0.0640691
2640.12,0.0729454
2640.34,0.0850353
2640.52,0.0996576
2640.7,0.120824
2640.88,0.149457
2641.04,0.187002
2641.2,0.237876
2641.36,0.305795
2641.52,0.394944
2641.7,0.5244
2641.88,0.691867
2642.09,0.941714
2642.32,1.2793
2642.6,1.81723
2643.05,2.85495
2643.55,4.05565
2643.89,4.65743
2644.23,4.93719
2644.31,4.94643
2644.65,4.74919
2645.02,4.14256
2645.88,2.22194
2646.15,1.75587
2646.37,1.49049
2646.55,1.37422
2646.7,1.34195
2646.82,1.36162
2647.0,1.47197
2647.18,1.67933
2647.4,2.04676
2647.67,2.67522
2648.14,4.06366
2648.65,5.56499
2649.02,6.26636
2649.3,6.44212
2649.63,6.19691
2649.98,5.47952
2650.56,3.7283
2651.0,2.40121
2651.29,1.71197
2651.53,1.25201
2651.73,0.946816
2651.91,0.737123
2652.1,0.579418
2652.28,0.465817
2652.44,0.397392
2652.6,0.352113
2652.76,0.326697
2652.92,0.318901
2653.07,0.327635
2653.23,0.353028
2653.39,0.396478
2653.58,0.47364
2653.76,0.585559
2653.95,0.740981
2654.13,0.946969
2654.33,1.24777
2654.53,1.64176
2654.74,2.18068
2655.0,3.01937
2655.31,4.25442
2656.29,8.99514
2656.66,10.2236
2657.0,10.6121
2657.31,10.2775
2657.67,9.16823
2658.21,6.59038
2658.72,4.12152
2659.03,2.89975
2659.26,2.16265
2659.47,1.62156
2659.67,1.22492
2659.87,0.920579
2660.05,0.708967
2660.22,0.561906
2660.39,0.449282
2660.58,0.35165
2660.78,0.281207
2660.98,0.227911
2661.22,0.185549
2661.45,0.155962
2661.72,0.132069
2662.07,0.110091
2662.52,0.0914797
2663.05,0.0761448
2663.68,0.0636492
2664.48,0.0525386
2665.41,0.0437374
2666.44,0.0371626
2667.77,0.0314583
2669.11,0.0277524
2670.84,0.0248065
2672.58,0.0233542
2673.74,0.0231166
2675.34,0.0239232
2676.55,0.0258752
2677.42,0.0288025
2677.89,0.0317671
2678.24,0.035712
2678.53,0.0414747
2678.76,0.0491276
2678.94,0.0580177
2679.1,0.0692876
2679.26,0.0848083
2679.43,0.105989
2679.59,0.134545
2679.75,0.172493
2679.91,0.222102
2680.09,0.294882
2680.27,0.386374
2680.47,0.518973
2680.7,0.705226
2680.96,0.973496
2681.33,1.44537
2681.92,2.22795
2682.28,2.57925
2682.62,2.73955
2682.7,2.74683
2683.04,2.63825
2683.42,2.30371
2684.36,1.09457
2684.65,0.789293
2684.88,0.60205
2685.07,0.484392
2685.26,0.399687
2685.4,0.357077
2685.52,0.336422
2685.66,0.328501
2685.75,0.333946
2685.91,0.363301
2686.06,0.420731
2686.22,0.510365
2686.38,0.637487
2686.53,0.808359
2686.7,1.05828
2686.88,1.38059
2687.07,1.84065
2687.31,2.55491
2687.6,3.64553
2688.07,5.83023
2688.61,8.32639
2688.95,9.42899
2689.29,9.82764
2689.3,9.82773
2689.63,9.46018
2689.95,8.50111
2690.45,6.20204
2690.97,3.7803
2691.25,2.67798
2691.49,1.92736
2691.7,1.40724
2691.9,1.03909
2692.07,0.782194
2692.24,0.584809
2692.4,0.447033
2692.56,0.342569
2692.7,0.270657
2692.85,0.216042
2692.99,0.174919
2693.16,0.139842
2693.33,0.114951
2693.52,0.0952132
2693.71,0.0817561
2693.95,0.0705456
2694.24,0.0619687
2694.69,0.0540536
2695.16,0.0490733
2695.8,0.0451444
2696.75,0.042533
2697.06,0.0422774
2698.11,0.0431548
2699.15,0.0465162
2700.2,0.0527235
2701.11,0.0613868
2701.88,0.0721373
2702.51,0.0848166
2703.14,0.103008
2703.67,0.125175
2704.06,0.150066
2704.38,0.179593
2704.6,0.209228
2704.82,0.250993
2705.01,0.301523
2705.2,0.372251
2705.36,0.452934
2705.52,0.560553
2705.69,0.720304
2705.86,0.925826
2706.03,1.19805
2706.19,1.55393
2706.37,2.04912
2706.57,2.76568
2706.77,3.68669
2707.0,5.05785
2707.27,7.06117
2707.64,10.492
2708.33,17.3278
2708.71,20.1117
2709.06,21.1273
2709.1,21.1373
2709.42,20.4394
2709.73,18.4882
2710.24,13.7311
2710.79,8.32226
2711.07,5.97532
2711.32,4.33346
2711.54,3.17393
2711.73,2.3973
2711.92,1.79534
2712.09,1.38986
2712.25,1.07754
2712.43,0.830945
2712.58,0.663205
2712.74,0.537149
2712.9,0.443115
2713.09,0.361692
2713.28,0.304955
2713.5,0.261524
2713.76,0.227999
2714.02,0.208861
2714.32,0.200093
2714.36,0.199957
2714.63,0.205659
2714.88,0.224615
2715.08,0.252891
2715.28,0.297763
2715.49,0.365477
2715.67,0.452552
2715.85,0.571637
2716.03,0.730691
2716.21,0.938093
2716.4,1.22179
2716.62,1.62798
2716.89,2.26677
2717.22,3.24044
2718.05,6.04003
2718.44,6.95373
2718.79,7.25667
2718.8,7.25703
2719.12,7.00903
2719.45,6.32101
2719.96,4.65617
2720.49,2.88161
2720.79,2.02877
2721.03,1.48309
2721.26,1.09186
2721.46,0.816117
2721.64,0.624372
2721.81,0.486002
2721.98,0.379881
2722.15,0.299688
2722.32,0.239832
2722.49,0.195577
2722.66,0.161746
2722.88,0.133432
2723.09,0.114157
2723.33,0.0993718
2723.63,0.087668
2723.99,0.0795841
2724.36,0.0758387
2724.48,0.0754692
2724.87,0.0780185
2725.09,0.0832218
2725.32,0.0935117
2725.5,0.107205
2725.69,0.128092
2725.85,0.15462
2726.01,0.191578
2726.17,0.242223
2726.33,0.310442
2726.5,0.402064
2726.67,0.531946
2726.85,0.700749
2727.05,0.949538
2727.25,1.26546
2727.5,1.75596
2727.81,2.51439
2728.7,4.98489
2729.04,5.65157
2729.39,5.8991
2729.4,5.89947
2729.73,5.68271
2730.06,5.08237
2730.57,3.69153
2731.08,2.25507
2731.38,1.58071
2731.61,1.1422
2731.82,0.84815
2732.0,0.637149
2732.16,0.487644
2732.33,0.370862
2732.49,0.281325
2732.63,0.223776
2732.79,0.173008
2732.93,0.138111
2733.1,0.108531
2733.26,0.0872134
2733.43,0.0719164
2733.59,0.0609297
2733.8,0.0513625
2734.04,0.0438
2734.38,0.0374173
2734.82,0.0323178
2735.4,0.0280522
2736.14,0.0245595
2737.01,0.0217781
2738.18,0.0194105
2739.93,0.0174965
2741.68,0.0168994
2743.06,0.0173678
2744.25,0.0188414
2745.04,0.0210222
2745.47,0.0232262
2745.78,0.0260737
2746.05,0.030048
2746.26,0.0350957
2746.45,0.0416966
2746.63,0.0513422
2746.77,0.0615467
2746.93,0.0770118
2747.09,0.0979862
2747.25,0.126085
2747.41,0.163189
2747.56,0.211419
2747.74,0.280815
2747.92,0.373654
2748.12,0.50196
2748.36,0.697895
2748.63,0.978216
2749.01,1.45652
2749.65,2.30976
2750.0,2.65203
2750.35,2.79868
2750.4,2.80137
2750.74,2.69413
2751.06,2.41283
2751.6,1.72301
2752.07,1.09215
2752.35,0.78492
2752.59,0.571304
2752.81,0.416525
2753.0,0.309386
2753.17,0.236289
2753.33,0.182824
2753.48,0.142412
2753.64,0.111367
2753.79,0.0878582
2753.95,0.0702826
2754.1,0.0572861
2754.28,0.046626
2754.45,0.0392034
2754.63,0.0340454
2754.84,0.029866
2755.12,0.0264006
2755.47,0.0239045
2756.04,0.0217931
2756.88,0.0202991
2758.08,0.0195997
2759.41,0.019848
2761.4,0.0215592
2763.4,0.0247751
2765.09,0.029053
2766.55,0.0344316
2767.9,0.0416987
2768.99,0.050395
2769.61,0.0579577
2770.03,0.0659067
2770.37,0.076687
2770.63,0.0894423
2770.85,0.105004
2771.07,0.12706
2771.29,0.159436
2771.5,0.20049
2771.71,0.254886
2771.95,0.338325
2772.19,0.445733
2772.48,0.60351
2772.95,0.924309
2773.56,1.3291
2773.93,1.49443
2774.27,1.54646
2774.66,1.48503
2775.14,1.2784
2775.65,1.04298
2775.85,0.983498
2776.05,0.962237
2776.23,0.987339
2776.42,1.06961
2776.6,1.22474
2776.79,1.47183
2776.97,1.83387
2777.16,2.3376
2777.34,3.01256
2777.55,4.00048
2777.75,5.27623
2778.0,7.22649
2778.3,10.1831
2778.73,15.4262
2779.31,22.9057
2779.66,26.2748
2780.03,27.8616
2780.1,27.9073
2780.42,27.0046
2780.77,24.2313
2781.29,17.9164
2781.84,10.9088
2782.15,7.65348
2782.4,5.61736
2782.61,4.19441
2782.82,3.13581
2783.0,2.3978
2783.19,1.83015
2783.36,1.43227
2783.54,1.11232
2783.72,0.874295
2783.9,0.698361
2784.08,0.565404
2784.3,0.454236
2784.52,0.375659
2784.73,0.318863
2785.04,0.261693
2785.37,0.219471
2785.78,0.182127
2786.27,0.150254
2786.87,0.122737
2787.59,0.0991965
2788.37,0.0810431
2789.24,0.0666229
2790.31,0.053957
2791.46,0.0443781
2792.87,0.0362288
2794.41,0.030164
2795.7,0.0266743
2797.25,0.024013
2798.16,0.0234453
2798.55,0.0237139
2798.97,0.0249077
2799.28,0.027153
2799.52,0.0303058
2799.75,0.0355673
2799.95,0.0423786
2800.14,0.0523317
2800.32,0.0648872
2800.49,0.0818258
2800.69,0.107055
2800.89,0.140454
2801.1,0.188237
2801.34,0.25575
2801.62,0.357252
2802.01,0.529416
2802.68,0.837077
2803.05,0.954457
2803.4,0.993788
2803.75,0.954548
2804.09,0.846707
2804.69,0.577164
2805.14,0.370506
2805.43,0.264238
2805.67,0.193527
2805.87,0.145831
2806.07,0.110175
2806.24,0.0856364
2806.41,0.0667672
2806.59,0.0525454
2806.76,0.0420209
2806.94,0.0343575
2807.11,0.0288521
2807.32,0.0242266
2807.55,0.0210536
2807.83,0.0186377
2808.06,0.0174396
2808.51,0.0160307
2809.41,0.0146881
2810.77,0.0137326
2813.13,0.0131318
2813.69,0.0131083
2816.75,0.0135639
2818.8,0.0144111
2820.84,0.015916
2822.65,0.0182159
2823.81,0.0206967
2824.59,0.023434
2825.07,0.0264169
2825.34,0.0291793
2825.6,0.03354
2825.82,0.0392493
2826.0,0.0459355
2826.18,0.0553392
2826.36,0.0684801
2826.52,0.0855939
2826.7,0.109963
2826.88,0.142618
2827.06,0.185526
2827.25,0.246999
2827.46,0.334005
2827.69,0.454558
2827.97,0.638744
2828.36,0.952904
2829.04,1.55108
2829.4,1.77842
2829.75,1.87534
2829.8,1.87732
2830.14,1.809
2830.51,1.59679
2831.13,1.06737
2831.58,0.695069
2831.86,0.501571
2832.1,0.378018
2832.31,0.28801
2832.51,0.22662
2832.67,0.189646
2832.84,0.161983
2832.97,0.147538
2833.13,0.135971
2833.3,0.132762
2833.46,0.137931
2833.63,0.152105
2833.8,0.17658
2833.96,0.213354
2834.13,0.264994
2834.3,0.334886
2834.48,0.43745
2834.66,0.572293
2834.86,0.762701
2835.08,1.03666
2835.33,1.42059
2835.63,2.00647
2836.57,4.14075
2836.94,4.71732
2837.29,4.93175
2837.31,4.93222
2837.66,4.73311
2838.03,4.17359
2839.02,2.00349
2839.32,1.45874
2839.57,1.11995
2839.78,0.914626
2839.99,0.776828
2840.13,0.721922
2840.32,0.695008
2840.48,0.716514
2840.62,0.771169
2840.79,0.892392
2840.95,1.05956
2841.1,1.29151
2841.28,1.65975
2841.47,2.15364
2841.66,2.8312
2841.87,3.78762
2842.1,5.17964
2842.38,7.26086
2842.71,10.343
2843.56,18.9932
2843.95,21.7624
2844.3,22.6058
2844.62,21.8837
2844.95,19.7504
2845.47,14.7253
2846.04,8.84354
2846.33,6.35347
2846.56,4.75791
2846.79,3.50155
2846.99,2.5979
2847.19,1.94541
2847.36,1.49869
2847.54,1.1552
2847.71,0.89486
2847.87,0.716894
2848.05,0.561381
2848.23,0.448191
2848.42,0.365871
2848.63,0.297332
2848.84,0.249854
2849.1,0.208212
2849.36,0.178953
2849.71,0.151334
2850.14,0.127284
2850.75,0.104286
2851.36,0.0884796
2852.09,0.0753275
2852.72,0.0673637
2853.68,0.0598944
2854.4,0.0577616
2854.85,0.0591478
2855.21,0.0639407
2855.45,0.0704328
2855.69,0.0814807
2855.88,0.0959133
2856.08,0.117114
2856.28,0.147486
2856.46,0.185543
2856.63,0.234586
2856.81,0.297729
2857.02,0.395192
2857.23,0.519174
2857.48,0.702855
2857.83,1.02723
2858.64,1.86591
2859.04,2.15035
2859.39,2.2454
2859.4,2.2455
2859.74,2.16474
2860.1,1.92063
2860.71,1.30287
2861.13,0.88235
2861.44,0.630585
2861.68,0.475596
2861.89,0.366896
2862.11,0.284697
2862.3,0.230793
2862.49,0.19293
2862.7,0.163652
2862.89,0.148713
2863.08,0.141215
2863.2,0.139681
2863.39,0.14194
2863.64,0.153012
2863.89,0.174114
2864.1,0.203095
2864.31,0.241765
2864.5,0.295427
2864.7,0.370263
2864.9,0.473764
2865.09,0.605971
2865.27,0.775125
2865.47,1.02538
2865.67,1.35242
2865.89,1.80045
2866.15,2.46788
2866.44,3.42815
2866.84,5.08198
2867.52,7.99828
2867.92,9.19929
